"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"CU","2017-06-11","79.5","2.7854","5.9902","Robbie Ray",542908,592662,"null","called_strike",,,,,"6","null","R","R","L","ARI","MIL","S","null","null",0,0,2017,"0.2293","-0.8618","0.4808","2.5466","null","null","null",2,6,"Top","null","null",,,543302,,"170611_215234",,,,,,,"3.4110","1.5650","null","null","null","78.6350","2002","5.5790",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.9210","0.000","0.000","null","null","null","null","null",491044,41,"1"
"CU","2017-06-11","82.9","2.5288","5.9825","Robbie Ray",541650,592662,"strikeout","swinging_strike_blocked",,,,,"13","Hernan Perez strikes out swinging.  ","R","R","L","ARI","MIL","S","null","null",0,2,2017,"0.3246","-0.4495","-1.0158","0.6308","null","null","null",1,6,"Top","null","null",,,543302,,"170611_215156",,,,,,,"3.5750","1.6810","null","null","null","82.1550","2083","5.7150",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.7841","0.000","0.000","0.00",1,0,0,"null",491044,40,"3"
"CU","2017-06-11","81.1","2.7417","6.0608","Robbie Ray",541650,592662,"null","foul",,,,,"8","null","R","R","L","ARI","MIL","S","null","null",0,1,2017,"0.2896","-0.4823","-0.1711","1.6436","null","null","null",1,6,"Top","null","null",,,543302,,"170611_215136",,,,,,,"3.5750","1.6810","null","null","null","79.9060","1871","5.3340",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"55.1651","0.000","0.000","null","null","null","null","null",491044,40,"2"
"SL","2017-06-11","84.1","2.4239","6.3717","Robbie Ray",541650,592662,"null","called_strike",,,,,"4","null","R","R","L","ARI","MIL","S","null","null",0,0,2017,"-0.5128","0.4693","-0.7694","2.5616","null","null","null",1,6,"Top","null","null",,,543302,,"170611_215122",,,,,,,"3.5750","1.6810","null","null","null","82.9170","2165","5.6720",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.8274","0.000","0.000","null","null","null","null","null",491044,40,"1"
"FF","2017-06-11","94.3","2.7439","5.7785","Robbie Ray",570267,592662,"strikeout","called_strike",,,,,"1","Domingo Santana called out on strikes.  ","R","R","L","ARI","MIL","S","null","null",0,2,2017,"-0.7730","1.1344","-0.7235","3.1558","null","null","null",0,6,"Top","null","null",,,543302,,"170611_215050",,,,,,,"3.5750","1.6810","null","null","null","94.0130","2385","6.0680",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.4312","0.000","0.000","0.00",1,0,0,"null",491044,39,"3"
"SL","2017-06-11","79.9","2.8094","5.9271","Robbie Ray",570267,592662,"null","called_strike",,,,,"2","null","R","R","L","ARI","MIL","S","null","null",0,1,2017,"0.0551","0.4276","0.0850","3.1210","null","null","null",0,6,"Top","null","null",,,543302,,"170611_215035",,,,,,,"3.5750","1.6810","null","null","null","78.5690","1900","5.6030",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.8963","0.000","0.000","null","null","null","null","null",491044,39,"2"
"CU","2017-06-11","78.0","2.9542","6.1051","Robbie Ray",570267,592662,"null","foul",,,,,"6","null","R","R","L","ARI","MIL","S","null","null",0,0,2017,"0.0748","-0.2290","0.6227","2.6909","null","null","null",0,6,"Top","null","null",,,543302,,"170611_215017",,,,,,,"3.5750","1.6810","null","null","null","76.6910","1768","5.2950",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"55.2047","0.000","0.000","null","null","null","null","null",491044,39,"1"
"FF","2017-06-11","96.5","2.4586","5.9129","Robbie Ray",519346,592662,"strikeout","swinging_strike",,,,,"5","Eric Thames strikes out swinging.  ","R","L","L","ARI","MIL","S","null","null",0,2,2017,"-0.7229","1.2899","0.0030","2.5739","606115.00","null","null",2,5,"Top","null","null",,,543302,,"170611_213836",,,,,,,"3.8600","1.6500","null","null","null","96.6820","2220","6.1790",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.3204","0.000","0.000","0.00",1,0,0,"null",491044,35,"3"
"FF","2017-06-11","96.1","2.5597","5.8781","Robbie Ray",519346,592662,"null","foul",,,,,"14","null","R","L","L","ARI","MIL","S","null","null",0,1,2017,"-0.9099","1.4874","0.8948","2.4302","606115.00","null","null",2,5,"Top","null","null",,,543302,,"170611_213809",,,,,,,"3.8600","1.6500","null","null","null","95.4710","2268","6.1230",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.3765","0.000","0.000","null","null","null","null","null",491044,35,"2"
"FF","2017-06-11","95.3","2.5233","6.0424","Robbie Ray",519346,592662,"null","called_strike",,,,,"4","null","R","L","L","ARI","MIL","S","null","null",0,0,2017,"-0.4194","1.3008","-0.7742","2.9050","606115.00","null","null",2,5,"Top","null","null",,,543302,,"170611_213751",,,,,,,"3.8600","1.6500","null","null","null","95.3650","2243","6.3320",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.1672","0.000","0.000","null","null","null","null","null",491044,35,"1"
"CU","2017-06-11","83.9","2.7348","5.9674","Robbie Ray",621446,592662,"strikeout","swinging_strike_blocked",,,,,"13","Lewis Brinson strikes out swinging, catcher Chris Herrmann to first baseman Paul Goldschmidt.  ","R","R","L","ARI","MIL","S","null","null",1,2,2017,"-0.1122","-0.4399","-0.5670","0.0381","606115.00","null","null",1,5,"Top","null","null",,,543302,,"170611_213709",,,,,,,"3.4110","1.5650","null","null","null","83.1580","2082","5.9770",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.5228","0.000","0.000","0.00",1,0,0,"null",491044,34,"4"
"FF","2017-06-11","94.5","2.3145","6.2492","Robbie Ray",621446,592662,"null","swinging_strike",,,,,"11","null","R","R","L","ARI","MIL","S","null","null",1,1,2017,"-0.4748","1.4278","-0.8938","3.4019","606115.00","null","null",1,5,"Top","null","null",,,543302,,"170611_213641",,,,,,,"3.4110","1.5650","null","null","null","94.1170","2264","6.0700",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.4292","0.000","0.000","null","null","null","null","null",491044,34,"3"
