"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"CH","2017-05-29","81.0","-3.2094","5.7753","Tanner Roark",452655,543699,"null","called_strike",,,,,"13","null","R","L","R","SF","WSH","S","null","null",0,0,2017,"0.8421","0.9125","-0.8587","2.4070","null","null","null",0,6,"Bot","null","null",,,446308,,"170529_214758",,,,,,,"3.2645","1.7600","null","null","null","80.8580","1673","6.2880",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.2130","0.000","0.000","null","null","null","null","null",490873,45,"1"
"FF","2017-05-29","91.4","-2.9021","5.8546","Tanner Roark",519043,543699,"field_out","hit_into_play",,,,,"4","Matt Moore flies out to left fielder Jayson Werth.  ","R","L","R","SF","WSH","X","7","fly_ball",0,0,2017,"0.2698","1.4408","-0.4450","2.4878","null","null","448605.00",2,5,"Bot","52.52","98.64",,,446308,,"170529_213154",,,,,,,"3.8691","1.6059","295","90.7","38.9000","91.0700","2067","6.2430",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.2581","0.024","0.039","0.00",1,0,0,3,490873,39,"1"
"CH","2017-05-29","82.2","-2.9396","5.6946","Tanner Roark",607776,543699,"strikeout","swinging_strike_blocked",,,,,"13","Mac Williamson strikes out swinging.  ","R","R","R","SF","WSH","S","null","null",2,2,2017,"0.9928","0.9723","-0.1317","0.4761","null","null","448605.00",1,5,"Bot","null","null",,,446308,,"170529_213118",,,,,,,"3.4943","1.6249","null","null","null","81.7960","1770","5.9170",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5838","0.000","0.000","0.00",1,0,0,"null",490873,38,"5"
"FT","2017-05-29","90.7","-2.6130","5.8748","Tanner Roark",607776,543699,"null","ball",,,,,"12","null","R","R","R","SF","WSH","B","null","null",1,2,2017,"0.9254","1.1986","0.0376","5.3890","null","null","448605.00",1,5,"Bot","null","null",,,446308,,"170529_213004",,,,,,,"3.4056","1.7680","null","null","null","90.1410","2018","6.1000",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.4005","0.000","0.000","null","null","null","null","null",490873,38,"4"
"FT","2017-05-29","92.8","-2.6451","5.8520","Tanner Roark",607776,543699,"null","called_strike",,,,,"9","null","R","R","R","SF","WSH","S","null","null",1,1,2017,"0.8746","1.4037","0.4415","1.9339","null","null","448605.00",1,5,"Bot","null","null",,,446308,,"170529_212939",,,,,,,"3.4261","1.7648","null","null","null","91.5360","2046","5.7360",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7649","0.000","0.000","null","null","null","null","null",490873,38,"3"
"FT","2017-05-29","91.8","-2.5574","5.9634","Tanner Roark",607776,543699,"null","ball",,,,,"11","null","R","R","R","SF","WSH","B","null","null",0,1,2017,"0.5513","1.5760","-0.3469","4.2433","null","null","448605.00",1,5,"Bot","null","null",,,446308,,"170529_212919",,,,,,,"3.4642","1.8273","null","null","null","90.9200","2029","5.9660",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5347","0.000","0.000","null","null","null","null","null",490873,38,"2"
"CH","2017-05-29","82.6","-2.9484","5.8625","Tanner Roark",607776,543699,"null","swinging_strike",,,,,"11","null","R","R","R","SF","WSH","S","null","null",0,0,2017,"1.0229","1.4158","-0.8840","2.8403","null","null","448605.00",1,5,"Bot","null","null",,,446308,,"170529_212856",,,,,,,"3.5043","1.6149","null","null","null","82.5230","1830","6.4460",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.0548","0.000","0.000","null","null","null","null","null",490873,38,"1"
"SL","2017-05-29","85.6","-3.1095","5.7154","Tanner Roark",624414,543699,"field_out","hit_into_play",,,,,"6","Christian Arroyo pops out to first baseman Ryan Zimmerman in foul territory.  ","R","R","R","SF","WSH","X","3","popup",1,1,2017,"-0.2507","0.4225","0.3502","2.7044","null","null","448605.00",0,5,"Bot","177.08","161.96",,,446308,,"170529_212819",,,,,,,"3.9281","1.6319","163","82.7","63.2170","84.9840","2363","5.7060",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7953","0.010","0.010","0.00",1,0,0,3,490873,37,"3"
"FT","2017-05-29","92.5","-2.6833","5.8330","Tanner Roark",624414,543699,"null","ball",,,,,"12","null","R","R","R","SF","WSH","B","null","null",0,1,2017,"0.6866","1.0898","0.8363","3.1035","null","null","448605.00",0,5,"Bot","null","null",,,446308,,"170529_212746",,,,,,,"3.4279","1.7512","null","null","null","91.5610","2046","5.7030",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7980","0.000","0.000","null","null","null","null","null",490873,37,"2"
"SL","2017-05-29","84.9","-2.9222","5.8515","Tanner Roark",624414,543699,"null","foul",,,,,"11","null","R","R","R","SF","WSH","S","null","null",0,0,2017,"-0.3425","0.8007","-1.0808","3.0868","null","null","448605.00",0,5,"Bot","null","null",,,446308,,"170529_212700",,,,,,,"3.7902","1.5699","null","null","null","84.1100","2341","5.7450",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7561","0.000","0.000","null","null","null","null","null",490873,37,"1"
"FT","2017-05-29","92.7","-2.8010","5.8718","Tanner Roark",448605,543699,"single","hit_into_play_no_out",,,,,"11","Justin Ruggiano singles on a line drive to left fielder Jayson Werth.  ","R","R","R","SF","WSH","X","null","line_drive",2,2,2017,"0.8130","1.3961","-0.8660","3.0066","null","null","null",0,5,"Bot","92.20","101.19",,,446308,,"170529_212630",,,,,,,"3.4743","1.5949","250","76.3","25.3790","93.7250","2079","6.7550",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"53.7462","0.541","0.508","0.90",1,1,0,4,490873,36,"6"
"CH","2017-05-29","83.0","-3.1667","5.6235","Tanner Roark",448605,543699,"null","foul",,,,,"9","null","R","R","R","SF","WSH","S","null","null",2,2,2017,"0.7233","0.8419","0.2815","1.6992","null","null","null",0,5,"Bot","null","null",,,446308,,"170529_212558",,,,,,,"3.4743","1.5949","null","null","null","82.3460","1692","5.7980",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7033","0.000","0.000","null","null","null","null","null",490873,36,"5"
"SL","2017-05-29","86.4","-2.9576","5.6725","Tanner Roark",448605,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",1,2,2017,"-0.8524","0.3911","1.7062","1.7159","null","null","null",0,5,"Bot","null","null",,,"null",,"170529_212545",,,,,,,"3.3112","1.6130","null","null","null","null","2389","5.6246",490873,"null","null","null","null","null","null","null","null","null","54.8770","0.000","0.000","null","null","null","null","null",490873,36,"4"
"FF","2017-05-29","93.4","-2.7975","6.0782","Tanner Roark",448605,543699,"null","foul",,,,,"2","null","R","R","R","SF","WSH","S","null","null",1,1,2017,"0.4322","1.9468","-0.0021","3.4625","null","null","null",0,5,"Bot","null","null",,,446308,,"170529_212530",,,,,,,"3.4743","1.5949","null","null","null","92.1290","2127","5.6490",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8520","0.000","0.000","null","null","null","null","null",490873,36,"3"
"SL","2017-05-29","84.9","-3.0061","5.5557","Tanner Roark",448605,543699,"null","swinging_strike",,,,,"8","null","R","R","R","SF","WSH","S","null","null",1,0,2017,"-0.6407","-0.2314","-0.0153","2.0274","null","null","null",0,5,"Bot","null","null",,,446308,,"170529_212516",,,,,,,"3.4743","1.5949","null","null","null","84.6970","2380","5.9050",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5956","0.000","0.000","null","null","null","null","null",490873,36,"2"
"SL","2017-05-29","85.2","-3.0639","5.7725","Tanner Roark",448605,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",0,0,2017,"-0.6177","0.3643","0.9078","0.8911","null","null","null",0,5,"Bot","null","null",,,446308,,"170529_212502",,,,,,,"3.5286","1.8124","null","null","null","84.6400","2434","5.6880",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8131","0.000","0.000","null","null","null","null","null",490873,36,"1"
"FF","2017-05-29","92.4","-2.7443","5.9600","Tanner Roark",543063,543699,"field_out","hit_into_play",,,,,"4","Brandon Crawford flies out to left fielder Jayson Werth.  ","R","L","R","SF","WSH","X","7","fly_ball",1,1,2017,"0.0045","1.6341","-0.4559","2.7907","null","null","457763.00",2,4,"Bot","72.04","106.02",,,"null",,"170529_211623",,,,,,,"3.8461","1.5939","312","90.9","38.3059","null","2036","6.2102",490873,"null","null","null","null","null","null","null","null","null","54.2914","0.030","0.048","0.00",1,0,0,3,490873,32,"3"
"CH","2017-05-29","81.2","-3.1105","5.7801","Tanner Roark",543063,543699,"null","swinging_strike",,,,,"8","null","R","L","R","SF","WSH","S","null","null",1,0,2017,"0.7120","1.0419","-0.1641","1.8730","null","null","457763.00",2,4,"Bot","null","null",,,446308,,"170529_211525",,,,,,,"3.3543","1.5449","null","null","null","80.6060","1677","5.8140",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.6871","0.000","0.000","null","null","null","null","null",490873,32,"2"
"CH","2017-05-29","84.6","-3.0756","5.6666","Tanner Roark",543063,543699,"null","blocked_ball",,,,,"13","null","R","L","R","SF","WSH","B","null","null",0,0,2017,"0.7613","1.3175","-0.5533","0.6820","null","null","457763.00",2,4,"Bot","null","null",,,446308,,"170529_211455",,,,,,,"3.3933","1.7389","null","null","null","83.9190","1779","6.0340",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.4674","0.000","0.000","null","null","null","null","null",490873,32,"1"
"FT","2017-05-29","93.9","-2.7274","5.8372","Tanner Roark",457763,543699,"walk","ball",,,,,"14","Buster Posey walks.  ","R","R","R","SF","WSH","B","null","null",3,2,2017,"0.6297","1.5534","1.2462","2.2511","null","null","null",2,4,"Bot","null","null",,,446308,,"170529_211415",,,,,,,"3.2969","1.5968","null","null","null","93.2760","2140","6.0890",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.4122","0.000","0.000","0.70",1,0,0,"null",490873,31,"6"
"SL","2017-05-29","85.7","-3.1470","5.8855","Tanner Roark",457763,543699,"null","swinging_strike",,,,,"8","null","R","R","R","SF","WSH","S","null","null",3,1,2017,"-0.5071","0.8964","0.2264","2.1147","null","null","474832.00",1,4,"Bot","null","null",,,446308,,"170529_211344",,,,,,,"3.5143","1.6049","null","null","null","84.8190","2385","5.6840",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8168","0.000","0.000","null","null","null","null","null",490873,31,"5"
"SL","2017-05-29","90.1","-2.7909","5.8921","Tanner Roark",457763,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",2,1,2017,"-0.3968","1.1731","0.1024","1.0382","null","null","474832.00",1,4,"Bot","null","null",,,446308,,"170529_211311",,,,,,,"3.4056","1.7236","null","null","null","89.0480","2152","5.5910",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.9098","0.000","0.000","null","null","null","null","null",490873,31,"4"
"FT","2017-05-29","92.4","-2.7290","5.9324","Tanner Roark",457763,543699,"null","called_strike",,,,,"2","null","R","R","R","SF","WSH","S","null","null",2,0,2017,"0.8214","1.7805","0.0476","3.1347","null","null","474832.00",1,4,"Bot","null","null",,,446308,,"170529_211244",,,,,,,"3.4074","1.7418","null","null","null","91.0000","2036","5.6840",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8172","0.000","0.000","null","null","null","null","null",490873,31,"3"
"FT","2017-05-29","90.6","-2.5640","5.8745","Tanner Roark",457763,543699,"null","ball",,,,,"12","null","R","R","R","SF","WSH","B","null","null",1,0,2017,"0.5425","1.1894","0.4774","3.6263","null","null","474832.00",1,4,"Bot","null","null",,,446308,,"170529_211218",,,,,,,"3.4418","1.7418","null","null","null","90.7540","2071","6.0900",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.4106","0.000","0.000","null","null","null","null","null",490873,31,"2"
"FT","2017-05-29","91.9","-2.6934","5.9677","Tanner Roark",457763,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",0,0,2017,"0.6528","1.5399","0.9978","2.4117","null","null","474832.00",1,4,"Bot","null","null",,,446308,,"170529_211151",,,,,,,"3.4599","1.7055","null","null","null","91.5340","2093","6.1170",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.3837","0.000","0.000","null","null","null","null","null",490873,31,"1"
"CH","2017-05-29","84.0","-3.2938","5.9692","Tanner Roark",474832,543699,"single","hit_into_play_no_out",,,,,"13","Brandon Belt singles on a sharp line drive to center fielder Michael Taylor.  ","R","L","R","SF","WSH","X","null","line_drive",1,0,2017,"0.7400","1.2721","-1.1649","1.9778","null","null","null",1,4,"Bot","132.96","81.37",,,446308,,"170529_211114",,,,,,,"3.3143","1.5849","282","100.1","16.1810","83.1340","1715","5.6510",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8503","0.537","0.607","0.90",1,1,0,4,490873,30,"2"
"FF","2017-05-29","92.6","-2.8047","5.8966","Tanner Roark",474832,543699,"null","ball",,,,,"14","null","R","L","R","SF","WSH","B","null","null",0,0,2017,"0.3324","1.5663","1.0844","1.8407","null","null","null",1,4,"Bot","null","null",,,446308,,"170529_211056",,,,,,,"3.3225","1.7118","null","null","null","91.3270","2105","5.7350",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7660","0.000","0.000","null","null","null","null","null",490873,30,"1"
"CU","2017-05-29","75.6","-3.2354","5.9756","Tanner Roark",605412,543699,"field_out","hit_into_play",,,,,"13","Joe Panik grounds out, second baseman Daniel Murphy to first baseman Ryan Zimmerman.  ","R","L","R","SF","WSH","X","4","ground_ball",1,2,2017,"-1.4216","-0.3989","-0.5191","1.1042","null","null","null",0,4,"Bot","147.82","150.69",,,446308,,"170529_211026",,,,,,,"3.7902","1.5699","20","77.0","-1.7060","74.0750","2590","5.3870",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"55.1143","0.142","0.134","0.00",1,0,0,2,490873,29,"4"
"CU","2017-05-29","77.5","-3.4708","5.6333","Tanner Roark",605412,543699,"null","ball",,,,,"11","null","R","L","R","SF","WSH","B","null","null",0,2,2017,"-1.4526","-0.2308","-1.6331","2.8168","null","null","null",0,4,"Bot","null","null",,,446308,,"170529_211010",,,,,,,"3.1719","1.5456","null","null","null","75.6740","2619","5.2040",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"55.2967","0.000","0.000","null","null","null","null","null",490873,29,"3"
"FF","2017-05-29","91.5","-2.8945","5.9123","Tanner Roark",605412,543699,"null","foul",,,,,"2","null","R","L","R","SF","WSH","S","null","null",0,1,2017,"0.2019","1.6620","-0.1731","2.8337","null","null","null",0,4,"Bot","null","null",,,446308,,"170529_210956",,,,,,,"3.2444","1.4550","null","null","null","90.0380","2040","5.8740",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.6275","0.000","0.000","null","null","null","null","null",490873,29,"2"
"CH","2017-05-29","82.9","-3.4489","5.9732","Tanner Roark",605412,543699,"null","called_strike",,,,,"11","null","R","L","R","SF","WSH","S","null","null",0,0,2017,"0.6972","1.3054","-1.0728","2.7881","null","null","null",0,4,"Bot","null","null",,,446308,,"170529_210937",,,,,,,"3.1157","1.4712","null","null","null","81.0370","1675","5.4120",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"55.0887","0.000","0.000","null","null","null","null","null",490873,29,"1"
"SL","2017-05-29","86.4","-3.0764","5.9771","Tanner Roark",452655,543699,"field_out","hit_into_play",,,,,"5","Denard Span pops out to first baseman Ryan Zimmerman.  ","R","L","R","SF","WSH","X","3","popup",1,1,2017,"-0.1585","1.4355","0.1050","2.4169","null","624414.00","null",2,3,"Bot","162.36","143.14",,,446308,,"170529_205617",,,,,,,"3.7502","1.5399","null","80.0","69.0000","86.0020","2225","5.7220",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7791","0.000","0.001","0.00",1,0,0,3,490873,24,"3"
"FT","2017-05-29","91.9","-2.8751","5.8350","Tanner Roark",452655,543699,"null","ball",,,,,"12","null","R","L","R","SF","WSH","B","null","null",0,1,2017,"0.6271","1.2441","0.0582","4.1671","null","624414.00","null",2,3,"Bot","null","null",,,446308,,"170529_205547",,,,,,,"3.2481","1.6330","null","null","null","91.4490","2041","5.9100",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5914","0.000","0.000","null","null","null","null","null",490873,24,"2"
"FF","2017-05-29","92.3","-2.6791","5.7624","Tanner Roark",452655,543699,"null","called_strike",,,,,"3","null","R","L","R","SF","WSH","S","null","null",0,0,2017,"0.2173","1.4179","0.5212","3.1828","null","624414.00","null",2,3,"Bot","null","null",,,446308,,"170529_205516",,,,,,,"3.3006","1.7236","null","null","null","92.2240","2099","6.2260",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.2748","0.000","0.000","null","null","null","null","null",490873,24,"1"
"FT","2017-05-29","92.8","-2.8923","5.8128","Tanner Roark",519043,543699,"field_out","hit_into_play",,,,,"11","Matt Moore grounds out, third baseman Anthony Rendon to first baseman Ryan Zimmerman.  ","R","L","R","SF","WSH","X","5","ground_ball",2,2,2017,"0.8036","1.5441","-0.9889","3.6603","null","624414.00","null",1,3,"Bot","94.03","169.85",,,446308,,"170529_205432",,,,,,,"3.9281","1.6319","20","68.2","-8.5190","92.6040","2050","6.0920",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.4093","0.076","0.070","0.00",1,0,0,2,490873,23,"6"
"FT","2017-05-29","92.1","-2.7733","5.8185","Tanner Roark",519043,543699,"null","foul",,,,,"2","null","R","L","R","SF","WSH","S","null","null",2,2,2017,"0.5642","1.0492","0.1010","3.6838","null","624414.00","null",1,3,"Bot","null","null",,,446308,,"170529_205405",,,,,,,"3.6342","1.6049","null","null","null","92.4160","1990","6.2980",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.2028","0.000","0.000","null","null","null","null","null",490873,23,"5"
"CU","2017-05-29","77.1","-3.1829","5.6965","Tanner Roark",519043,543699,"null","ball",,,,,"13","null","R","L","R","SF","WSH","B","null","null",1,2,2017,"-1.1621","-0.1667","-1.1015","2.3446","null","624414.00","null",1,3,"Bot","null","null",,,446308,,"170529_205346",,,,,,,"3.4949","1.7318","null","null","null","75.6570","2700","5.5160",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.9846","0.000","0.000","null","null","null","null","null",490873,23,"4"
"FT","2017-05-29","89.6","-3.0243","5.9154","Tanner Roark",519043,543699,"null","ball",,,,,"12","null","R","L","R","SF","WSH","B","null","null",0,2,2017,"1.0180","0.6558","0.2520","4.5972","null","624414.00","null",1,3,"Bot","null","null",,,446308,,"170529_205318",,,,,,,"3.5312","1.7680","null","null","null","88.6500","2038","5.4920",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"55.0087","0.000","0.000","null","null","null","null","null",490873,23,"3"
"FT","2017-05-29","90.4","-2.7529","5.6045","Tanner Roark",519043,543699,"null","called_strike",,,,,"3","null","R","L","R","SF","WSH","S","null","null",0,1,2017,"0.9468","0.7761","0.2810","3.1467","null","624414.00","null",1,3,"Bot","null","null",,,446308,,"170529_205300",,,,,,,"3.5374","1.6874","null","null","null","90.8130","1940","6.2320",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.2693","0.000","0.000","null","null","null","null","null",490873,23,"2"
"FT","2017-05-29","91.8","-2.9704","5.8957","Tanner Roark",519043,543699,"null","foul",,,,,"7","null","R","L","R","SF","WSH","S","null","null",0,0,2017,"0.8423","1.5895","-0.5493","2.1718","null","624414.00","null",1,3,"Bot","null","null",,,446308,,"170529_205240",,,,,,,"3.6342","1.6049","null","null","null","90.2550","2014","5.5070",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.9941","0.000","0.000","null","null","null","null","null",490873,23,"1"
"CH","2017-05-29","83.7","-3.0747","5.7102","Tanner Roark",607776,543699,"strikeout","swinging_strike",,,,,"13","Mac Williamson strikes out swinging.  ","R","R","R","SF","WSH","S","null","null",0,2,2017,"0.9854","0.7722","-0.3581","1.1138","null","624414.00","null",0,3,"Bot","null","null",,,446308,,"170529_205205",,,,,,,"3.5043","1.6149","null","null","null","83.5150","1845","5.9500",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5505","0.000","0.000","0.00",1,0,0,"null",490873,22,"3"
"FT","2017-05-29","91.5","-2.8221","5.6487","Tanner Roark",607776,543699,"null","swinging_strike",,,,,"1","null","R","R","R","SF","WSH","S","null","null",0,1,2017,"0.8026","0.9182","-0.3001","3.2596","null","624414.00","null",0,3,"Bot","null","null",,,446308,,"170529_205143",,,,,,,"3.5043","1.6149","null","null","null","90.5300","2064","5.7450",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7558","0.000","0.000","null","null","null","null","null",490873,22,"2"
"SL","2017-05-29","83.9","-3.1235","5.8975","Tanner Roark",607776,543699,"null","swinging_strike",,,,,"11","null","R","R","R","SF","WSH","S","null","null",0,0,2017,"-0.4282","0.3956","-0.8623","2.8270","null","624414.00","null",0,3,"Bot","null","null",,,446308,,"170529_205119",,,,,,,"3.5043","1.6149","null","null","null","82.7430","2283","5.5150",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.9858","0.000","0.000","null","null","null","null","null",490873,22,"1"
"CU","2017-05-29","76.2","-2.9663","5.7257","Tanner Roark",624414,543699,"double","hit_into_play_no_out",,,,,"14","Christian Arroyo doubles (5) on a ground ball to left fielder Jayson Werth.  ","R","R","R","SF","WSH","X","null","ground_ball",0,1,2017,"-1.2924","-1.1417","0.1283","1.3512","null","null","null",0,3,"Bot","65.95","129.92",,,446308,,"170529_205036",,,,,,,"3.7902","1.5699","20","89.7","-3.3750","73.7410","2810","5.0130",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"55.4876","0.295","0.276","1.25",1,1,1,2,490873,21,"2"
"FF","2017-05-29","91.9","-2.7775","6.0137","Tanner Roark",624414,543699,"null","called_strike",,,,,"4","null","R","R","R","SF","WSH","S","null","null",0,0,2017,"0.2293","1.7766","-0.3485","2.5906","null","null","null",0,3,"Bot","null","null",,,446308,,"170529_205021",,,,,,,"3.4097","1.6968","null","null","null","90.4510","2058","5.6280",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8735","0.000","0.000","null","null","null","null","null",490873,21,"1"
"FT","2017-05-29","92.8","-2.9191","5.9581","Tanner Roark",624414,543699,"caught_stealing_2b","ball",,,,,"6","With Christian Arroyo batting, Justin Ruggiano caught stealing 2nd base, catcher Matt Wieters to second baseman Daniel Murphy.  ","R","R","R","SF","WSH","B","null","null",1,0,2017,"0.5881","1.3305","0.7799","2.5900","null","null","448605.00",2,2,"Bot","null","null",,,446308,,"170529_204051",,,,,,,"3.3735","1.7149","null","null","null","92.0400","2095","5.9200",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5815","0.000","0.000","0.00",0,0,0,"null",490873,17,"2"
"SL","2017-05-29","89.6","-2.8441","5.9229","Tanner Roark",624414,543699,"null","blocked_ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",0,0,2017,"-0.4251","1.2818","0.8250","0.5727","null","null","448605.00",2,2,"Bot","null","null",,,446308,,"170529_204021",,,,,,,"3.3373","1.7330","null","null","null","88.2850","2088","5.6410",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8605","0.000","0.000","null","null","null","null","null",490873,17,"1"
"FT","2017-05-29","93.7","-2.7937","5.9681","Tanner Roark",448605,543699,"single","hit_into_play_no_out",,,,,"1","Justin Ruggiano singles on a fly ball to center fielder Michael Taylor.  ","R","R","R","SF","WSH","X","null","fly_ball",3,2,2017,"0.7420","1.6075","-0.3288","3.3078","null","null","null",2,2,"Bot","113.53","99.39",,,"null",,"170529_203949",,,,,,,"3.4743","1.5949","243","70.9","29.9026","null","2004","5.8128",490873,"null","null","null","null","null","null","null","null","null","54.6887","0.647","0.599","0.90",1,1,0,4,490873,16,"6"
"CH","2017-05-29","85.0","-3.0471","5.7435","Tanner Roark",448605,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",2,2,2017,"0.7000","1.3882","0.4825","0.9394","null","null","null",2,2,"Bot","null","null",,,446308,,"170529_203924",,,,,,,"3.4381","1.7580","null","null","null","83.8600","1839","5.8570",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.6439","0.000","0.000","null","null","null","null","null",490873,16,"5"
"SL","2017-05-29","85.9","-2.9412","5.7631","Tanner Roark",448605,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",1,2,2017,"-0.8719","0.7339","2.0756","1.2002","null","null","null",2,2,"Bot","null","null",,,446308,,"170529_203902",,,,,,,"3.4924","1.8486","null","null","null","84.4680","2435","5.3850",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"55.1163","0.000","0.000","null","null","null","null","null",490873,16,"4"
"FF","2017-05-29","94.5","-2.6348","5.9212","Tanner Roark",448605,543699,"null","ball",,,,,"14","null","R","R","R","SF","WSH","B","null","null",0,2,2017,"0.0386","1.7662","0.9527","2.2311","null","null","null",2,2,"Bot","null","null",,,446308,,"170529_203848",,,,,,,"3.5286","1.7761","null","null","null","92.9060","2175","5.5240",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.9772","0.000","0.000","null","null","null","null","null",490873,16,"3"
"SL","2017-05-29","86.9","-2.9798","5.8043","Tanner Roark",448605,543699,"null","swinging_strike",,,,,"9","null","R","R","R","SF","WSH","S","null","null",0,1,2017,"-0.6574","0.5572","0.6859","2.0206","null","null","null",2,2,"Bot","null","null",,,446308,,"170529_203835",,,,,,,"3.4743","1.5949","null","null","null","86.0580","2386","5.7010",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.8005","0.000","0.000","null","null","null","null","null",490873,16,"2"
"FT","2017-05-29","92.5","-2.9024","5.9250","Tanner Roark",448605,543699,"null","called_strike",,,,,"5","null","R","R","R","SF","WSH","S","null","null",0,0,2017,"0.5824","1.3216","0.0725","2.3624","null","null","null",2,2,"Bot","null","null",,,446308,,"170529_203824",,,,,,,"3.4743","1.8486","null","null","null","91.1310","2041","5.7220",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.7792","0.000","0.000","null","null","null","null","null",490873,16,"1"
"FT","2017-05-29","93.6","-2.9238","5.7689","Tanner Roark",543063,543699,"field_out","hit_into_play",,,,,"7","Brandon Crawford flies out sharply to left fielder Jayson Werth.  ","R","L","R","SF","WSH","X","7","fly_ball",2,2,2017,"0.8539","1.0450","-0.3666","1.8972","null","null","null",1,2,"Bot","56.85","58.79",,,446308,,"170529_203750",,,,,,,"3.8461","1.5939","369","100.6","25.8960","92.5280","2009","5.9350",490873,543699,446308,475582,502517,543685,607208,150029,572191,547180,"54.5663","0.726","1.280","0.00",1,0,0,6,490873,15,"6"
