"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"FF","2017-06-09","93.2","-0.7530","6.3882","Ervin Santana",491676,429722,"strikeout","foul_tip",,,,,"12","Gorkys Hernandez strikes out on a foul tip.  ","R","R","R","SF","MIN","S","null","null",2,2,2017,"-0.1133","1.7285","0.2737","3.3554","null","null","null",1,8,"Bot","null","null",,,488771,,"170610_042912",,,,,,,"3.0953","1.2889","null","null","null","92.8290","2226","5.9590",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.5422","0.000","0.000","0.00",1,0,0,"null",491014,62,"6"
"FF","2017-06-09","93.7","-0.7966","6.4196","Ervin Santana",491676,429722,"null","ball",,,,,"11","null","R","R","R","SF","MIN","B","null","null",1,2,2017,"0.6103","1.5701","-0.9860","3.7435","null","null","null",1,8,"Bot","null","null",,,488771,,"170610_042825",,,,,,,"3.3049","1.6052","null","null","null","93.7290","2086","6.3240",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.1774","0.000","0.000","null","null","null","null","null",491014,62,"5"
"SL","2017-06-09","86.8","-0.7452","6.3093","Ervin Santana",491676,429722,"null","foul",,,,,"14","null","R","R","R","SF","MIN","S","null","null",1,2,2017,"-0.7291","0.7098","1.0626","1.8275","null","null","null",1,8,"Bot","null","null",,,488771,,"170610_042802",,,,,,,"3.0953","1.2889","null","null","null","85.7840","2498","5.5890",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.9122","0.000","0.000","null","null","null","null","null",491014,62,"4"
"SL","2017-06-09","85.4","-0.8030","6.3735","Ervin Santana",491676,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",0,2,2017,"-0.6606","0.4270","1.4391","-0.4422","null","null","null",1,8,"Bot","null","null",,,488771,,"170610_042736",,,,,,,"3.2943","1.6792","null","null","null","84.4260","2439","5.7170",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.7839","0.000","0.000","null","null","null","null","null",491014,62,"3"
"FF","2017-06-09","92.8","-0.8365","6.3301","Ervin Santana",491676,429722,"null","called_strike",,,,,"14","null","R","R","R","SF","MIN","S","null","null",0,1,2017,"-0.1677","1.5808","0.9973","2.2928","null","null","null",1,8,"Bot","null","null",,,488771,,"170610_042720",,,,,,,"3.2742","1.5735","null","null","null","92.0620","2244","5.8660",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.6355","0.000","0.000","null","null","null","null","null",491014,62,"2"
"SL","2017-06-09","83.5","-0.8190","6.4985","Ervin Santana",491676,429722,"null","called_strike",,,,,"6","null","R","R","R","SF","MIN","S","null","null",0,0,2017,"-0.8426","0.4532","0.7137","2.3015","null","null","null",1,8,"Bot","null","null",,,488771,,"170610_042706",,,,,,,"3.3270","1.5947","null","null","null","82.5600","2358","5.5220",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.9790","0.000","0.000","null","null","null","null","null",491014,62,"1"
"SL","2017-06-09","85.8","-0.8195","6.3826","Ervin Santana",596103,429722,"strikeout","swinging_strike",,,,,"6","Austin Slater strikes out swinging.  ","R","R","R","SF","MIN","S","null","null",2,2,2017,"-0.8106","0.6703","0.7789","2.2328","null","null","null",0,8,"Bot","null","null",,,488771,,"170610_042625",,,,,,,"3.6598","1.3984","null","null","null","84.9760","2394","5.6470",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.8541","0.000","0.000","0.00",1,0,0,"null",491014,61,"5"
"FF","2017-06-09","93.4","-0.7816","6.4000","Ervin Santana",596103,429722,"null","foul",,,,,"1","null","R","R","R","SF","MIN","S","null","null",2,1,2017,"0.5570","1.6576","-0.6899","3.6361","null","null","null",0,8,"Bot","null","null",,,488771,,"170610_042604",,,,,,,"3.6598","1.3984","null","null","null","92.3230","2326","5.8010",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.6999","0.000","0.000","null","null","null","null","null",491014,61,"4"
"FF","2017-06-09","92.9","-0.8796","6.3803","Ervin Santana",596103,429722,"null","called_strike",,,,,"1","null","R","R","R","SF","MIN","S","null","null",2,0,2017,"0.3239","1.7902","-0.3132","3.0526","null","null","null",0,8,"Bot","null","null",,,488771,,"170610_042541",,,,,,,"3.3325","1.5251","null","null","null","91.5540","2324","5.9040",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.5973","0.000","0.000","null","null","null","null","null",491014,61,"3"
"FF","2017-06-09","91.7","-0.7439","6.3533","Ervin Santana",596103,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",1,0,2017,"0.2672","1.3590","0.7758","1.2285","null","null","null",0,8,"Bot","null","null",,,488771,,"170610_042526",,,,,,,"3.4803","1.7152","null","null","null","91.4770","2332","5.9160",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"54.5849","0.000","0.000","null","null","null","null","null",491014,61,"2"
"SL","2017-06-09","83.7","-0.8979","6.5475","Ervin Santana",596103,429722,"null","ball",,,,,"12","null","R","R","R","SF","MIN","B","null","null",0,0,2017,"-0.8446","0.7552","1.1885","3.0857","null","null","null",0,8,"Bot","null","null",,,488771,,"170610_042511",,,,,,,"3.4275","1.4934","null","null","null","82.5670","2553","5.3980",491014,429722,488771,408045,572821,593934,500871,592696,621439,596146,"55.1033","0.000","0.000","null","null","null","null","null",491014,61,"1"
"FF","2017-06-09","91.6","-0.6944","6.5275","Ervin Santana",431094,429722,"field_out","hit_into_play",,,,,"3","Aaron Hill pops out to third baseman Miguel Sano in foul territory.  ","R","R","R","SF","MIN","X","5","popup",0,1,2017,"-0.0191","1.7033","0.3390","3.1482","null","null","543063.00",2,7,"Bot","93.04","183.75",,,488771,,"170610_040916",,,,,,,"3.1656","1.2989","null","80.0","69.0000","90.8030","2369","5.9720",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.5290","0.000","0.001","0.00",1,0,0,3,491014,56,"2"
"SL","2017-06-09","83.5","-0.7845","6.4932","Ervin Santana",431094,429722,"null","swinging_strike",,,,,"9","null","R","R","R","SF","MIN","S","null","null",0,0,2017,"-0.6715","0.8319","0.7178","1.6326","null","null","543063.00",2,7,"Bot","null","null",,,488771,,"170610_040836",,,,,,,"3.1656","1.2989","null","null","null","82.2900","2533","5.4680",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"55.0328","0.000","0.000","null","null","null","null","null",491014,56,"1"
"FF","2017-06-09","93.4","-0.8403","6.3466","Ervin Santana",452254,429722,"field_out","hit_into_play",,,,,"1","Hunter Pence flies out to right fielder Max Kepler.  ","R","R","R","SF","MIN","X","9","fly_ball",2,1,2017,"0.1016","1.8241","-0.5887","3.1819","null","null","543063.00",1,7,"Bot","191.33","96.15",,,488771,,"170610_040801",,,,,,,"3.2861","1.4898","289","91.5","47.1760","92.9980","2321","6.1430",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.3581","0.007","0.010","0.00",1,0,0,3,491014,55,"4"
"SL","2017-06-09","84.2","-1.0229","6.3504","Ervin Santana",452254,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",1,1,2017,"-1.0084","0.7344","1.4618","0.9127","null","null","543063.00",1,7,"Bot","null","null",,,488771,,"170610_040712",,,,,,,"3.3917","1.7855","null","null","null","83.4730","2398","5.6780",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.8226","0.000","0.000","null","null","null","null","null",491014,55,"3"
"SL","2017-06-09","84.7","-0.6996","6.4864","Ervin Santana",452254,429722,"null","swinging_strike",,,,,"14","null","R","R","R","SF","MIN","S","null","null",1,0,2017,"-0.7182","0.5416","0.9669","1.3151","null","null","543063.00",1,7,"Bot","null","null",,,488771,,"170610_040652",,,,,,,"3.2861","1.4898","null","null","null","83.6660","2491","5.4450",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"55.0563","0.000","0.000","null","null","null","null","null",491014,55,"2"
"SL","2017-06-09","84.6","-0.9714","6.4542","Ervin Santana",452254,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",0,0,2017,"-0.8393","0.7234","0.6371","0.9971","null","null","543063.00",1,7,"Bot","null","null",,,488771,,"170610_040632",,,,,,,"3.4339","1.7961","null","null","null","83.9440","2332","5.6540",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.8467","0.000","0.000","null","null","null","null","null",491014,55,"1"
"FF","2017-06-09","91.9","-0.7247","6.3980","Ervin Santana",543063,429722,"single","hit_into_play_no_out",,,,,"1","Brandon Crawford singles on a ground ball to shortstop Eduardo Escobar.  ","R","L","R","SF","MIN","X","null","ground_ball",0,0,2017,"0.5790","1.3635","-0.3368","2.7904","null","null","null",1,7,"Bot","103.08","149.64",,,488771,,"170610_040546",,,,,,,"3.1656","1.3491","20","101.9","-6.9270","91.0970","2066","5.9780",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.5232","0.322","0.300","0.90",1,1,0,2,491014,54,"1"
"FF","2017-06-09","92.4","-0.8587","6.4375","Ervin Santana",457763,429722,"field_out","hit_into_play",,,,,"3","Buster Posey flies out to right fielder Max Kepler in foul territory.  ","R","R","R","SF","MIN","X","9","fly_ball",1,0,2017,"0.1290","1.8563","0.5759","3.4198","null","null","null",0,7,"Bot","194.08","147.22",,,488771,,"170610_040459",,,,,,,"3.3263","1.4094","215","90.3","58.6860","92.1180","2243","6.1360",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.3646","0.010","0.011","0.00",1,0,0,3,491014,53,"2"
"SL","2017-06-09","84.4","-0.8592","6.4343","Ervin Santana",457763,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",0,0,2017,"-0.9984","0.6664","1.0833","1.5411","null","null","null",0,7,"Bot","null","null",,,488771,,"170610_040433",,,,,,,"3.1468","1.4511","null","null","null","83.0470","2442","5.4200",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"55.0806","0.000","0.000","null","null","null","null","null",491014,53,"1"
"FF","2017-06-09","93.4","-0.8749","6.4190","Ervin Santana",474832,429722,"force_out","hit_into_play",,,,,"4","Brandon Belt grounds into a force out, fielded by shortstop Eduardo Escobar.   Eduardo Nunez out at 2nd.  ","R","L","R","SF","MIN","X","6","ground_ball",0,0,2017,"0.3246","1.6109","-0.5051","2.4075","null","null","456488.00",2,6,"Bot","120.19","154.15",,,488771,,"170610_035153",,,,,,,"3.1254","1.3893","16","101.6","-8.2890","92.8400","2282","5.9160",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.5848","0.310","0.287","0.00",1,0,0,2,491014,49,"1"
"SL","2017-06-09","85.4","-0.8102","6.3435","Ervin Santana",456488,429722,"force_out","hit_into_play",,,,,"9","Eduardo Nunez grounds into a force out, shortstop Eduardo Escobar to second baseman Brian Dozier.   Denard Span out at 2nd.    Eduardo Nunez to 1st.  ","R","R","R","SF","MIN","X","6","ground_ball",0,2,2017,"-0.7324","0.8392","0.5352","1.5871","null","null","452655.00",1,6,"Bot","106.72","152.07",,,488771,,"170610_035109",,,,,,,"3.2359","1.4094","7","95.1","-18.7380","84.6220","2351","5.6920",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.8088","0.166","0.153","0.00",1,0,0,2,491014,48,"3"
"FF","2017-06-09","93.7","-0.8533","6.4383","Ervin Santana",456488,429722,"null","foul",,,,,"6","null","R","R","R","SF","MIN","S","null","null",0,1,2017,"0.1351","1.6950","0.6414","2.4478","null","null","452655.00",1,6,"Bot","null","null",,,488771,,"170610_035018",,,,,,,"3.2359","1.4094","null","null","null","92.6820","2322","5.8930",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.6083","0.000","0.000","null","null","null","null","null",491014,48,"2"
"SL","2017-06-09","84.1","-0.7816","6.6036","Ervin Santana",456488,429722,"null","called_strike",,,,,"8","null","R","R","R","SF","MIN","S","null","null",0,0,2017,"-0.7948","1.0903","0.1614","1.6894","null","null","452655.00",1,6,"Bot","null","null",,,488771,,"170610_034930",,,,,,,"3.3420","1.6735","null","null","null","82.6160","2409","5.4070",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"55.0935","0.000","0.000","null","null","null","null","null",491014,48,"1"
"CH","2017-06-09","86.3","-0.8828","6.4611","Ervin Santana",452655,429722,"force_out","hit_into_play",,,,,"7","Denard Span grounds into a force out, first baseman Joe Mauer to shortstop Eduardo Escobar.   Kelby Tomlinson out at 2nd.    Denard Span to 1st.  ","R","L","R","SF","MIN","X","3","ground_ball",0,1,2017,"0.7574","1.2564","-0.3180","1.6548","null","null","605509.00",0,6,"Bot","148.40","175.87",,,488771,,"170610_034820",,,,,,,"3.1053","1.4094","41","78.1","1.0070","86.0930","1314","6.2420",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.2592","0.209","0.197","0.00",1,0,0,2,491014,47,"2"
"FF","2017-06-09","92.0","-0.9157","6.4850","Ervin Santana",452655,429722,"null","foul",,,,,"2","null","R","L","R","SF","MIN","S","null","null",0,0,2017,"0.3202","1.7328","-0.0234","2.8821","null","null","605509.00",0,6,"Bot","null","null",,,488771,,"170610_034752",,,,,,,"3.1053","1.4094","null","null","null","91.3690","2201","6.0190",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.4823","0.000","0.000","null","null","null","null","null",491014,47,"1"
"SL","2017-06-09","83.3","-1.0273","6.5728","Ervin Santana",605509,429722,"single","hit_into_play_no_out",,,,,"4","Kelby Tomlinson singles on a bunt ground ball to pitcher Ervin Santana.  ","R","R","R","SF","MIN","X","null","ground_ball",0,0,2017,"-1.0651","0.7038","-0.3310","2.5840","null","null","null",0,6,"Bot","119.46","191.50",,,488771,,"170610_034659",,,,,,,"3.2560","1.3692","null","40.0","-36.0000","81.9180","2371","5.3740",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"55.1275","0.219","0.203","0.90",1,1,0,1,491014,46,"1"
"SL","2017-06-09","85.5","-0.8545","6.4011","Ervin Santana",596103,429722,"strikeout","swinging_strike",,,,,"14","Austin Slater strikes out swinging.  ","R","R","R","SF","MIN","S","null","null",1,2,2017,"-0.6851","0.8595","1.0409","0.7296","null","null","431094.00",2,5,"Bot","null","null",,,488771,,"170610_033856",,,,,,,"3.6597","1.3982","null","null","null","84.3980","2329","5.8230",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.6783","0.000","0.000","0.00",1,0,0,"null",491014,42,"4"
"FF","2017-06-09","93.9","-0.7065","6.3033","Ervin Santana",596103,429722,"null","called_strike",,,,,"14","null","R","R","R","SF","MIN","S","null","null",1,1,2017,"0.3160","1.2741","0.9591","2.1750","null","null","431094.00",2,5,"Bot","null","null",,,488771,,"170610_033809",,,,,,,"3.4908","1.6201","null","null","null","93.4840","2083","6.0240",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.4771","0.000","0.000","null","null","null","null","null",491014,42,"3"
"SL","2017-06-09","85.4","-0.7841","6.4428","Ervin Santana",596103,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",0,1,2017,"-0.3591","1.0245","0.8134","1.0060","null","null","431094.00",2,5,"Bot","null","null",,,488771,,"170610_033723",,,,,,,"3.5013","1.6412","null","null","null","84.5760","2282","5.8010",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.6997","0.000","0.000","null","null","null","null","null",491014,42,"2"
"FF","2017-06-09","93.4","-0.7200","6.3080","Ervin Santana",596103,429722,"null","foul",,,,,"5","null","R","R","R","SF","MIN","S","null","null",0,0,2017,"0.2549","1.5098","-0.0967","2.7315","null","null","431094.00",2,5,"Bot","null","null",,,"null",,"170610_033654",,,,,,,"3.6597","1.3982","null","null","null","93.3140","2280","6.2030",491014,"null","null","null","null","null","null","null","null","null","54.2978","0.000","0.000","null","null","null","null","null",491014,42,"1"
"FF","2017-06-09","95.4","-0.8686","6.3231","Ervin Santana",431094,429722,"walk","ball",,,,,"1","Aaron Hill walks.  ","R","R","R","SF","MIN","B","null","null",3,2,2017,"0.4111","1.8494","-0.5653","3.3552","null","null","null",2,5,"Bot","null","null",,,488771,,"170610_033623",,,,,,,"3.2399","1.5634","null","null","null","94.8640","2237","6.1310",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.3701","0.000","0.000","0.70",1,0,0,"null",491014,41,"6"
"FF","2017-06-09","93.4","-0.8626","6.3670","Ervin Santana",431094,429722,"null","foul",,,,,"6","null","R","R","R","SF","MIN","S","null","null",3,1,2017,"0.1801","1.6553","0.6862","2.5612","null","null","null",2,5,"Bot","null","null",,,488771,,"170610_033558",,,,,,,"3.1655","1.2988","null","null","null","92.6090","2212","6.0700",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.4309","0.000","0.000","null","null","null","null","null",491014,41,"5"
"FF","2017-06-09","93.5","-0.7753","6.2717","Ervin Santana",431094,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",2,1,2017,"-0.0785","1.6344","1.4095","1.9873","null","null","null",2,5,"Bot","null","null",,,488771,,"170610_033535",,,,,,,"3.1871","1.4894","null","null","null","92.5880","2304","5.8990",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.6021","0.000","0.000","null","null","null","null","null",491014,41,"4"
"SL","2017-06-09","85.6","-0.9588","6.3835","Ervin Santana",431094,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",1,1,2017,"-0.8771","0.6831","1.1233","1.2419","null","null","null",2,5,"Bot","null","null",,,488771,,"170610_033518",,,,,,,"3.2293","1.5634","null","null","null","84.5300","2532","5.7540",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.7472","0.000","0.000","null","null","null","null","null",491014,41,"3"
"SL","2017-06-09","85.8","-0.8662","6.3440","Ervin Santana",431094,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",0,1,2017,"-0.4520","0.1827","1.0985","0.2354","null","null","null",2,5,"Bot","null","null",,,488771,,"170610_033502",,,,,,,"3.2610","1.5000","null","null","null","84.8590","2529","5.6520",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.8495","0.000","0.000","null","null","null","null","null",491014,41,"2"
"FF","2017-06-09","93.1","-0.8362","6.2319","Ervin Santana",431094,429722,"null","called_strike",,,,,"11","null","R","R","R","SF","MIN","S","null","null",0,0,2017,"-0.0185","1.2089","-0.0279","3.4469","null","null","null",2,5,"Bot","null","null",,,488771,,"170610_033449",,,,,,,"3.2128","1.4314","null","null","null","92.6490","2198","5.9620",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.5392","0.000","0.000","null","null","null","null","null",491014,41,"1"
"FF","2017-06-09","93.6","-0.9332","6.3402","Ervin Santana",452254,429722,"field_out","hit_into_play",,,,,"2","Hunter Pence pops out to second baseman Brian Dozier.  ","R","R","R","SF","MIN","X","4","popup",1,1,2017,"0.0799","1.4421","0.1254","3.1595","null","null","null",1,5,"Bot","140.58","122.41",,,488771,,"170610_033415",,,,,,,"3.2800","1.4844","191","94.9","60.2060","92.8320","2205","5.9040",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.5971","0.020","0.022","0.00",1,0,0,3,491014,40,"3"
"SL","2017-06-09","85.4","-0.9411","6.2999","Ervin Santana",452254,429722,"null","ball",,,,,"14","null","R","R","R","SF","MIN","B","null","null",0,1,2017,"-1.1808","0.8093","2.3741","0.6497","null","null","null",1,5,"Bot","null","null",,,488771,,"170610_033352",,,,,,,"3.4232","1.8382","null","null","null","84.2600","2459","5.6690",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.8321","0.000","0.000","null","null","null","null","null",491014,40,"2"
"SL","2017-06-09","85.7","-0.9441","6.3433","Ervin Santana",452254,429722,"null","swinging_strike",,,,,"9","null","R","R","R","SF","MIN","S","null","null",0,0,2017,"-0.7959","0.9899","0.4065","1.7287","null","null","null",1,5,"Bot","null","null",,,488771,,"170610_033338",,,,,,,"3.2860","1.4897","null","null","null","84.9580","2433","5.7120",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"54.7887","0.000","0.000","null","null","null","null","null",491014,40,"1"
"SL","2017-06-09","84.8","-1.1151","6.5055","Ervin Santana",543063,429722,"field_out","hit_into_play",,,,,"7","Brandon Crawford grounds out, second baseman Brian Dozier to first baseman Joe Mauer.  ","R","L","R","SF","MIN","X","4","ground_ball",0,1,2017,"-0.9521","0.5796","-0.3608","1.8647","null","null","null",0,5,"Bot","153.43","147.82",,,488771,,"170610_033303",,,,,,,"3.1655","1.3490","6","91.3","-20.5110","83.6410","2521","5.4930",491014,429722,488771,408045,572821,593934,500871,543257,621439,596146,"55.0083","0.134","0.124","0.00",1,0,0,2,491014,39,"2"
