"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"SI","2017-05-13","95.3","-2.0441","5.9546","Justin Smoak",475253,543964,"single","hit_into_play_no_out",,,,,"5","Justin Smoak singles on a sharp line drive to right fielder Ben Gamel.  ","R","L","R","TOR","SEA","X","null","line_drive",1,0,2017,"1.5575","0.8944","-0.0856","2.3037","null","null","null",1,6,"Bot","161.75","94.76",,,488912,,"170513_190929",,,,,,,"3.5510","1.7110","186","106.8","10.3940","94.3270","2147","5.9550",490652,543964,488912,502143,600301,572122,516416,628338,502481,592325,"54.5478","0.843","0.850","0.90",1,1,0
"SL","2017-05-13","82.1","-2.3176","5.5372","Justin Smoak",475253,543964,"null","ball",,,,,"12","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"-1.3979","0.5285","1.5854","2.7979","null","null","null",1,6,"Bot","null","null",,,488912,,"170513_190905",,,,,,,"3.8351","1.7210","null","null","null","80.2920","2599","5.5900",490652,543964,488912,502143,600301,572122,516416,628338,502481,592325,"54.9125","0.000","0.000","null","null","null","null"
"CU","2017-05-13","77.7","-1.7047","5.2961","Justin Smoak",475253,543901,"field_out","hit_into_play",,,,,"8","Justin Smoak grounds out, first baseman Danny Valencia to pitcher Ryan Weber.  ","R","L","R","TOR","SEA","X","3","ground_ball",3,2,2017,"-1.2234","-0.9571","0.0964","1.6135","null","null","null",1,4,"Bot","158.72","166.87",,,488912,,"170513_181915",,,,,,,"3.9250","1.6280","null","82.9","-20.6990","74.8690","2628","4.7120",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.7901","0.075","0.069","0.00",1,0,0
"SI","2017-05-13","90.0","-1.7566","5.1870","Justin Smoak",475253,543901,"null","foul",,,,,"5","null","R","L","R","TOR","SEA","S","null","null",3,1,2017,"1.9339","0.3972","-0.0101","2.7308","null","null","null",1,4,"Bot","null","null",,,488912,,"170513_181848",,,,,,,"3.5510","1.7110","null","null","null","88.0770","1916","5.3080",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.1944","0.000","0.000","null","null","null","null"
"SI","2017-05-13","90.7","-1.6525","5.2369","Justin Smoak",475253,543901,"null","ball",,,,,"12","null","R","L","R","TOR","SEA","B","null","null",2,1,2017,"1.8603","0.3752","1.8575","3.2361","null","null","null",1,4,"Bot","null","null",,,488912,,"170513_181824",,,,,,,"3.7404","1.8589","null","null","null","88.7540","1965","5.3800",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.1222","0.000","0.000","null","null","null","null"
"CU","2017-05-13","78.1","-1.7719","5.3052","Justin Smoak",475253,543901,"null","ball",,,,,"11","null","R","L","R","TOR","SEA","B","null","null",1,1,2017,"-1.1469","-1.0268","-1.1353","3.2679","null","null","null",1,4,"Bot","null","null",,,488912,,"170513_181802",,,,,,,"3.7748","1.9106","null","null","null","75.4910","2286","4.8960",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.6069","0.000","0.000","null","null","null","null"
"CU","2017-05-13","77.0","-1.8223","5.3621","Justin Smoak",475253,543901,"null","called_strike",,,,,"6","null","R","L","R","TOR","SEA","S","null","null",1,0,2017,"-1.2039","-0.9856","0.4190","2.7673","null","null","null",1,4,"Bot","null","null",,,488912,,"170513_181743",,,,,,,"3.7476","1.7110","null","null","null","74.4300","2435","5.0120",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.4903","0.000","0.000","null","null","null","null"
"SI","2017-05-13","90.3","-1.7480","5.3282","Justin Smoak",475253,543901,"null","ball",,,,,"11","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"1.8625","0.6313","-1.3557","3.0715","null","null","null",1,4,"Bot","null","null",,,488912,,"170513_181728",,,,,,,"3.7662","1.7727","null","null","null","88.1910","1909","5.2370",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.2659","0.000","0.000","null","null","null","null"
"SI","2017-05-13","88.9","-1.6894","5.3000","Justin Smoak",475253,543901,"field_out","hit_into_play",,,,,"1","Justin Smoak flies out sharply to center fielder Jarrod Dyson.  ","R","L","R","TOR","SEA","X","8","fly_ball",0,2,2017,"2.0408","0.2511","-0.3867","3.6652","null","null","null",0,2,"Bot","89.66","40.87",,,488912,,"170513_174527",,,,,,,"3.9250","1.6280","383","103.7","36.5790","86.5990","1926","5.1510",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.3514","0.551","1.078","0.00",1,0,0
"SI","2017-05-13","89.5","-1.6515","5.2555","Justin Smoak",475253,543901,"null","called_strike",,,,,"6","null","R","L","R","TOR","SEA","S","null","null",0,1,2017,"2.0565","-0.0410","0.4860","3.1279","null","null","null",0,2,"Bot","null","null",,,488912,,"170513_174503",,,,,,,"3.8002","1.7121","null","null","null","87.2040","1961","5.1770",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.3258","0.000","0.000","null","null","null","null"
"SI","2017-05-13","89.3","-1.7536","5.3486","Justin Smoak",475253,543901,"null","called_strike",,,,,"13","null","R","L","R","TOR","SEA","S","null","null",0,0,2017,"1.8086","0.1353","-1.0229","2.1720","null","null","null",0,2,"Bot","null","null",,,488912,,"170513_174448",,,,,,,"3.5392","1.8499","null","null","null","87.3220","1876","5.2850",490652,543901,488912,502143,600301,572122,516416,628338,502481,592325,"55.2172","0.000","0.000","null","null","null","null"
"CH","2017-05-12","86.2","-1.7928","5.9496","Justin Smoak",475253,466948,"field_out","hit_into_play",,,,,"13","Justin Smoak grounds out, shortstop Jean Segura to first baseman Danny Valencia.  ","R","L","R","TOR","SEA","X","6","ground_ball",1,0,2017,"1.4647","0.5745","-1.0691","2.1619","485567.00","null","null",2,7,"Bot","129.22","184.45",,,434563,,"170513_011959",,,,,,,"3.9250","1.6280","46","73.8","2.2340","83.2030","1649","5.0400",490637,466948,434563,502143,600301,572122,516416,628338,502481,592325,"55.4625","0.198","0.186","0.00",1,0,0
"CH","2017-05-12","86.7","-1.7718","6.0740","Justin Smoak",475253,466948,"null","ball",,,,,"11","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"1.2157","0.6801","-0.9237","3.2548","485567.00","null","null",2,7,"Bot","null","null",,,434563,,"170513_011935",,,,,,,"3.7099","1.9135","null","null","null","84.1090","1637","5.2670",490637,466948,434563,502143,600301,572122,516416,628338,502481,592325,"55.2352","0.000","0.000","null","null","null","null"
"FT","2017-05-12","89.7","-2.1832","5.4597","Justin Smoak",475253,548357,"strikeout","called_strike",,,,,"14","Justin Smoak called out on strikes.  ","R","L","R","TOR","SEA","S","null","null",2,2,2017,"1.3398","1.2012","0.1121","1.7950","null","607680.00","null",2,5,"Bot","null","null",,,434563,,"170513_003027",,,,,,,"3.9006","1.9872","null","null","null","88.0980","2199","5.7370",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"54.7652","0.000","0.000","0.00",1,0,0
"SL","2017-05-12","87.5","-2.1656","5.6624","Justin Smoak",475253,548357,"null","ball",,,,,"13","null","R","L","R","TOR","SEA","B","null","null",1,2,2017,"0.3652","1.1538","-2.3091","2.1582","null","null","607680.00",2,5,"Bot","null","null",,,434563,,"170513_002944",,,,,,,"3.8520","1.9386","null","null","null","85.6710","2225","5.1070",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.3952","0.000","0.000","null","null","null","null"
"CH","2017-05-12","80.2","-2.0849","5.6302","Justin Smoak",475253,548357,"null","blocked_ball",,,,,"13","null","R","L","R","TOR","SEA","B","null","null",0,2,2017,"1.9702","0.4336","-1.6373","0.4880","null","null","607680.00",2,5,"Bot","null","null",,,434563,,"170513_002856",,,,,,,"3.7995","1.8707","null","null","null","78.4450","1848","5.4370",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.0656","0.000","0.000","null","null","null","null"
"FT","2017-05-12","87.9","-2.1471","5.3733","Justin Smoak",475253,548357,"null","foul",,,,,"8","null","R","L","R","TOR","SEA","S","null","null",0,1,2017,"1.0770","0.8551","-0.1716","2.2691","null","null","607680.00",2,5,"Bot","null","null",,,434563,,"170513_002818",,,,,,,"3.5510","1.7110","null","null","null","86.2290","2023","5.4160",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.0861","0.000","0.000","null","null","null","null"
"SL","2017-05-12","84.8","-2.1021","5.5506","Justin Smoak",475253,548357,"null","called_strike",,,,,"14","null","R","L","R","TOR","SEA","S","null","null",0,0,2017,"0.1756","0.8469","0.0919","1.5303","null","null","607680.00",2,5,"Bot","null","null",,,434563,,"170513_002755",,,,,,,"3.8170","1.9035","null","null","null","83.3800","2015","5.4280",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.0742","0.000","0.000","null","null","null","null"
"CU","2017-05-12","77.9","-2.4772","5.5840","Justin Smoak",475253,548357,"field_out","hit_into_play",,,,,"8","Justin Smoak grounds out sharply, second baseman Taylor Motter to first baseman Danny Valencia.  ","R","L","R","TOR","SEA","X","4","ground_ball",2,2,2017,"-0.7286","-0.2385","-0.1759","1.9600","null","null","null",1,3,"Bot","164.14","146.50",,,434563,,"170512_235731",,,,,,,"3.9250","1.6280","158","99.3","10.6750","76.0910","2467","5.1040",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.3984","0.842","0.822","0.00",1,0,0
"CH","2017-05-12","81.5","-2.3761","5.6755","Justin Smoak",475253,548357,"null","ball",,,,,"13","null","R","L","R","TOR","SEA","B","null","null",1,2,2017,"1.6494","0.3812","-1.4631","0.8833","null","null","null",1,3,"Bot","null","null",,,434563,,"170512_235714",,,,,,,"3.8771","1.9804","null","null","null","79.4110","1980","5.1480",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.3544","0.000","0.000","null","null","null","null"
"CU","2017-05-12","78.4","-2.4471","5.6035","Justin Smoak",475253,548357,"null","foul",,,,,"14","null","R","L","R","TOR","SEA","S","null","null",1,1,2017,"-0.3605","-0.5849","0.7058","1.5783","null","null","null",1,3,"Bot","null","null",,,434563,,"170512_235650",,,,,,,"3.5510","1.7110","null","null","null","76.0350","2278","4.9170",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.5856","0.000","0.000","null","null","null","null"
"SL","2017-05-12","87.2","-2.3396","5.7906","Justin Smoak",475253,548357,"null","foul",,,,,"6","null","R","L","R","TOR","SEA","S","null","null",1,0,2017,"0.0750","0.9734","0.6019","2.4790","null","null","null",1,3,"Bot","null","null",,,434563,,"170512_235619",,,,,,,"3.5510","1.7110","null","null","null","85.3710","2103","5.1100",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.3924","0.000","0.000","null","null","null","null"
"CH","2017-05-12","80.1","-2.3865","5.6176","Justin Smoak",475253,548357,"null","ball",,,,,"13","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"1.7174","0.1585","-1.4040","1.5836","null","null","null",1,3,"Bot","null","null",,,434563,,"170512_235605",,,,,,,"3.8437","1.9721","null","null","null","78.0660","1929","5.1000",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.4023","0.000","0.000","null","null","null","null"
"SL","2017-05-12","86.8","-2.2230","5.7273","Justin Smoak",475253,548357,"field_out","hit_into_play",,,,,"6","Justin Smoak grounds out, third baseman Kyle Seager to first baseman Danny Valencia.  ","R","L","R","TOR","SEA","X","5","ground_ball",1,0,2017,"0.2072","0.9108","0.4355","2.7732","607680.00","null","null",2,1,"Bot","124.01","197.18",,,434563,,"170512_232220",,,,,,,"3.9250","1.6280","19","82.4","-6.4130","85.4710","2067","5.6210",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"54.8811","0.136","0.128","0.00",1,0,0
"SL","2017-05-12","87.6","-2.3043","5.7503","Justin Smoak",475253,548357,"null","ball",,,,,"2","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"0.2310","0.9450","-0.1830","3.7507","607680.00","null","null",2,1,"Bot","null","null",,,434563,,"170512_232202",,,,,,,"3.8688","1.9135","null","null","null","85.9180","2132","5.3950",490637,548357,434563,502143,600301,572122,516416,628338,502481,592325,"55.1075","0.000","0.000","null","null","null","null"
"SI","2017-05-11","89.1","-0.7083","6.0740","Justin Smoak",475253,543208,"home_run","hit_into_play_score",,,,,"11","Justin Smoak homers (6) on a fly ball to center field.  ","R","L","R","TOR","SEA","X","null","fly_ball",1,2,2017,"1.3741","0.9939","-0.4091","3.8867","null","null","null",2,7,"Bot","153.04","27.59",,,488912,,"170512_012725",,,,,,,"3.5310","1.7110","409","103.9","27.0790","88.7350","2120","6.2650",490622,543208,488912,502143,502273,572122,516416,600301,502481,592325,"54.2377","0.885","1.692","2.00",1,0,3
"SL","2017-05-11","83.9","-0.7866","6.0664","Justin Smoak",475253,543208,"null","foul",,,,,"4","null","R","L","R","TOR","SEA","S","null","null",1,2,2017,"-0.0858","0.0739","-0.3363","2.6733","null","null","null",2,7,"Bot","null","null",,,488912,,"170512_012637",,,,,,,"3.5510","1.7110","null","null","null","82.2700","2219","5.6800",490622,543208,488912,502143,502273,572122,516416,600301,502481,592325,"54.8227","0.000","0.000","null","null","null","null"
"CU","2017-05-11","80.6","-0.6411","6.1504","Justin Smoak",475253,543208,"null","foul",,,,,"8","null","R","L","R","TOR","SEA","S","null","null",1,1,2017,"-0.2762","-0.2641","0.2232","1.8176","null","null","null",2,7,"Bot","null","null",,,488912,,"170512_012613",,,,,,,"3.5510","1.7110","null","null","null","79.0800","2167","5.4970",490622,543208,488912,502143,502273,572122,516416,600301,502481,592325,"55.0058","0.000","0.000","null","null","null","null"
"SI","2017-05-11","90.1","-0.6690","5.9865","Justin Smoak",475253,543208,"null","called_strike",,,,,"14","null","R","L","R","TOR","SEA","S","null","null",1,0,2017,"1.5049","0.7140","0.5396","1.5511","null","null","null",2,7,"Bot","null","null",,,488912,,"170512_012557",,,,,,,"3.7308","1.8871","null","null","null","89.5000","2074","6.3180",490622,543208,488912,502143,502273,572122,516416,600301,502481,592325,"54.1842","0.000","0.000","null","null","null","null"
"SI","2017-05-11","90.6","-0.7158","5.9352","Justin Smoak",475253,543208,"null","ball",,,,,"13","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"1.4768","0.8436","-0.2298","0.7608","null","null","null",2,7,"Bot","null","null",,,488912,,"170512_012539",,,,,,,"3.8264","1.8707","null","null","null","90.1750","2135","6.2520",490622,543208,488912,502143,502273,572122,516416,600301,502481,592325,"54.2501","0.000","0.000","null","null","null","null"
"CU","2017-05-11","75.5","-1.6861","6.2691","Justin Smoak",475253,608328,"single","hit_into_play_score",,,,,"13","Justin Smoak singles on a line drive to center fielder Jarrod Dyson.   Kevin Pillar scores.    Ezequiel Carrera scores.    Jose Bautista to 3rd.  ","R","L","R","TOR","SEA","X","null","line_drive",0,0,2017,"0.0971","-0.7702","-0.8984","2.4281","607680.00","485567.00","430832.00",2,5,"Bot","139.90","114.17",,,488912,,"170512_004536",,,,,,,"3.5310","1.7110","209","79.7","20.0130","73.8320","2152","5.6120",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.8907","0.753","0.708","0.90",1,1,0
"FT","2017-05-11","90.2","-2.3561","6.3897","Justin Smoak",475253,608328,"walk","ball",,,,,"3","Justin Smoak walks.  ","R","L","R","TOR","SEA","B","null","null",3,1,2017,"1.3674","1.4322","0.3325","3.7902","null","null","null",0,4,"Bot","null","null",,,488912,,"170512_002011",,,,,,,"3.6803","1.8862","null","null","null","88.4460","2140","5.5510",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.9511","0.000","0.000","0.70",1,0,0
"FT","2017-05-11","88.6","-2.3885","6.2889","Justin Smoak",475253,608328,"null","called_strike",,,,,"2","null","R","L","R","TOR","SEA","S","null","null",3,0,2017,"1.3584","1.2121","-0.1342","3.1537","null","null","null",0,4,"Bot","null","null",,,488912,,"170512_001943",,,,,,,"3.7220","1.8685","null","null","null","87.0370","2041","5.4940",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"55.0087","0.000","0.000","null","null","null","null"
"FF","2017-05-11","88.4","-2.3629","6.3196","Justin Smoak",475253,608328,"null","ball",,,,,"11","null","R","L","R","TOR","SEA","B","null","null",2,0,2017,"0.7156","1.5849","-0.0259","4.0104","null","null","null",0,4,"Bot","null","null",,,488912,,"170512_001926",,,,,,,"3.8343","1.9337","null","null","null","86.7700","2189","5.5890",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.9135","0.000","0.000","null","null","null","null"
"FF","2017-05-11","89.3","-2.3210","6.4116","Justin Smoak",475253,608328,"null","ball",,,,,"12","null","R","L","R","TOR","SEA","B","null","null",1,0,2017,"0.4365","1.5751","0.0168","4.1345","null","null","null",0,4,"Bot","null","null",,,488912,,"170512_001909",,,,,,,"3.9130","1.8943","null","null","null","87.7140","2306","5.4830",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"55.0195","0.000","0.000","null","null","null","null"
"CU","2017-05-11","74.6","-2.3952","6.4551","Justin Smoak",475253,608328,"null","ball",,,,,"11","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"-0.4624","-0.8150","-1.3874","3.6239","null","null","null",0,4,"Bot","null","null",,,488912,,"170512_001854",,,,,,,"3.9287","1.9967","null","null","null","72.4500","2136","4.9630",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"55.5395","0.000","0.000","null","null","null","null"
"FF","2017-05-11","89.7","-1.4044","6.2569","Justin Smoak",475253,608328,"single","hit_into_play_score",,,,,"5","Justin Smoak singles on a sharp line drive to center fielder Jarrod Dyson.   Kevin Pillar scores.    Ezequiel Carrera to 2nd.  ","R","L","R","TOR","SEA","X","null","line_drive",3,1,2017,"0.6315","1.4673","0.2066","2.7117","607680.00","null","485567.00",1,1,"Bot","138.12","91.73",,,488912,,"170511_233143",,,,,,,"3.5310","1.7110","149","102.9","9.1670","88.0540","2382","5.5880",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.9148","0.800","0.775","0.90",1,1,0
"FF","2017-05-11","89.6","-1.4334","6.2511","Justin Smoak",475253,608328,"null","called_strike",,,,,"5","null","R","L","R","TOR","SEA","S","null","null",3,0,2017,"0.2606","1.4879","0.1745","2.4731","607680.00","null","485567.00",1,1,"Bot","null","null",,,488912,,"170511_233120",,,,,,,"3.7850","1.8607","null","null","null","88.2470","2406","5.7480",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.7546","0.000","0.000","null","null","null","null"
"FF","2017-05-11","90.8","-1.2895","6.2122","Justin Smoak",475253,608328,"null","ball",,,,,"14","null","R","L","R","TOR","SEA","B","null","null",2,0,2017,"0.4365","1.6318","0.7980","0.7746","607680.00","null","485567.00",1,1,"Bot","null","null",,,488912,,"170511_233059",,,,,,,"3.8422","1.8707","null","null","null","88.9720","2325","5.6770",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.8254","0.000","0.000","null","null","null","null"
"CU","2017-05-11","76.9","-1.3619","6.3059","Justin Smoak",475253,608328,"null","ball",,,,,"14","null","R","L","R","TOR","SEA","B","null","null",1,0,2017,"-0.5005","-0.4516","0.7118","1.6431","607680.00","null","485567.00",1,1,"Bot","null","null",,,488912,,"170511_233037",,,,,,,"3.8737","1.8864","null","null","null","74.7840","2418","5.1360",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"55.3667","0.000","0.000","null","null","null","null"
"FT","2017-05-11","91.5","-1.3533","6.3144","Justin Smoak",475253,608328,"null","ball",,,,,"14","null","R","L","R","TOR","SEA","B","null","null",0,0,2017,"0.6221","1.2987","1.8816","2.0166","607680.00","null","485567.00",1,1,"Bot","null","null",,,488912,,"170511_233017",,,,,,,"3.8737","1.9494","null","null","null","89.9060","2494","5.5200",490622,608328,488912,502143,502273,572122,516416,600301,502481,592325,"54.9822","0.000","0.000","null","null","null","null"
"KC","2017-05-10","83.6","-1.6017","5.6268","Justin Smoak",475253,592102,"walk","blocked_ball",,,,,"14","Justin Smoak walks.   Ezequiel Carrera to 2nd.  ","R","L","R","TOR","CLE","B","null","null",3,2,2017,"-1.1038","-0.9395","0.7846","0.2514","null","null","485567.00",2,9,"Bot","null","null",,,547379,,"170511_023256",,,,,,,"3.7282","1.8480","null","null","null","81.7780","2705","5.8120",490602,592102,547379,467793,543401,608070,596019,446386,492841,502082,"54.6904","0.000","0.000","0.70",1,0,0
"KC","2017-05-10","83.1","-1.5810","5.7355","Justin Smoak",475253,592102,"null","ball",,,,,"12","null","R","L","R","TOR","CLE","B","null","null",2,2,2017,"-1.2695","-0.5037","1.0876","2.6998","null","null","485567.00",2,9,"Bot","null","null",,,547379,,"170511_023228",,,,,,,"3.5857","1.7558","null","null","null","81.1120","2709","5.5530",490602,592102,547379,467793,543401,608070,596019,446386,492841,502082,"54.9491","0.000","0.000","null","null","null","null"
"KC","2017-05-10","82.7","-1.5817","5.7432","Justin Smoak",475253,592102,"null","ball",,,,,"14","null","R","L","R","TOR","CLE","B","null","null",1,2,2017,"-1.1120","-0.9177","0.0810","1.5966","null","null","485567.00",2,9,"Bot","null","null",,,547379,,"170511_023203",,,,,,,"3.6088","1.8484","null","null","null","80.9450","2701","5.6970",490602,592102,547379,467793,543401,608070,596019,446386,492841,502082,"54.8049","0.000","0.000","null","null","null","null"
"FF","2017-05-10","93.7","-1.5710","5.8352","Justin Smoak",475253,592102,"null","ball",,,,,"12","null","R","L","R","TOR","CLE","B","null","null",0,2,2017,"0.9293","1.6559","1.6279","2.8381","null","null","485567.00",2,9,"Bot","null","null",,,547379,,"170511_023107",,,,,,,"3.6551","1.8021","null","null","null","92.9220","2578","6.3530",490602,592102,547379,467793,543401,608070,596019,446386,492841,502082,"54.1494","0.000","0.000","null","null","null","null"
"FF","2017-05-10","93.3","-1.5953","5.8447","Justin Smoak",475253,592102,"null","swinging_strike",,,,,"12","null","R","L","R","TOR","CLE","S","null","null",0,1,2017,"0.7889","1.5218","0.1488","4.0924","null","null","485567.00",2,9,"Bot","null","null",,,547379,,"170511_023038",,,,,,,"3.5510","1.7110","null","null","null","93.1190","2553","6.4940",490602,592102,547379,467793,543401,608070,596019,446386,492841,502082,"54.0079","0.000","0.000","null","null","null","null"
"KC","2017-05-10","82.7","-1.6944","5.7523","Justin Smoak",475253,592102,"null","called_strike",,,,,"5","null","R","L","R","TOR","CLE","S","null","null",0,0,2017,"-1.1276","-1.0832","-0.0408","2.4246","null","null","485567.00",2,9,"Bot","null","null",,,547379,,"170511_023009",,,,,,,"3.5410","1.7921","null","null","null","80.8870","2688","5.6350",490602,592102,547379,467793,543401,608070,596019,446386,492841,502082,"54.8673","0.000","0.000","null","null","null","null"
"FC","2017-05-10","94.0","-3.0704","6.1253","Justin Smoak",475253,543766,"grounded_into_double_play","hit_into_play",,,,,"6","Justin Smoak grounds into a double play, second baseman Jason Kipnis to shortstop Francisco Lindor to first baseman Carlos Santana.   Jose Bautista out at 2nd.  ","R","L","R","TOR","CLE","X","4","ground_ball",0,1,2017,"-0.7481","0.8090","0.2812","2.7687","null","null","430832.00",0,7,"Bot","152.66","154.15",,,547379,,"170511_014825",,,,,,,"3.7470","1.5360","null","82.9","-20.6990","92.1740","2497","5.4220",490602,543766,547379,467793,543401,608070,596019,650490,492841,446386,"55.0804","0.075","0.069","0.00",1,0,0
"FC","2017-05-10","94.6","-3.2042","6.0288","Justin Smoak",475253,543766,"null","swinging_strike",,,,,"12","null","R","L","R","TOR","CLE","S","null","null",0,0,2017,"-0.6956","1.0345","0.2051","4.0170","null","null","430832.00",0,7,"Bot","null","null",,,547379,,"170511_014804",,,,,,,"3.5510","1.7110","null","null","null","93.0850","2493","5.5550",490602,543766,547379,467793,543401,608070,596019,650490,492841,446386,"54.9469","0.000","0.000","null","null","null","null"
"CH","2017-05-10","81.8","-1.7931","5.3990","Justin Smoak",475253,519096,"field_out","hit_into_play",,,,,"8","Justin Smoak grounds out to first baseman Carlos Santana.  ","R","L","R","TOR","CLE","X","3","ground_ball",1,1,2017,"1.0077","-0.0818","0.1883","2.0486","null","null","null",0,5,"Bot","131.24","197.76",,,547379,,"170511_010048",,,,,,,"3.9250","1.6280","20","97.5","-6.1730","82.4520","1242","6.6930",490602,519096,547379,467793,543401,608070,596019,650490,492841,446386,"53.8098","0.311","0.291","0.00",1,0,0
"CH","2017-05-10","81.9","-1.8797","5.3045","Justin Smoak",475253,519096,"null","ball",,,,,"13","null","R","L","R","TOR","CLE","B","null","null",0,1,2017,"1.0906","-0.0836","-0.1022","1.3736","null","null","null",0,5,"Bot","null","null",,,547379,,"170511_010032",,,,,,,"3.3427","1.7789","null","null","null","82.9320","1184","6.7160",490602,519096,547379,467793,543401,608070,596019,650490,492841,446386,"53.7865","0.000","0.000","null","null","null","null"
"FF","2017-05-10","89.4","-1.7172","5.5999","Justin Smoak",475253,519096,"null","called_strike",,,,,"8","null","R","L","R","TOR","CLE","S","null","null",0,0,2017,"1.1152","1.1735","0.2658","2.0009","null","null","null",0,5,"Bot","null","null",,,547379,,"170511_010016",,,,,,,"3.7146","1.7458","null","null","null","89.4360","2148","6.4380",490602,519096,547379,467793,543401,608070,596019,650490,492841,446386,"54.0645","0.000","0.000","null","null","null","null"
"CH","2017-05-10","85.9","-2.7661","5.6326","Justin Smoak",475253,517593,"double","hit_into_play_no_out",,,,,"1","Justin Smoak doubles (5) on a line drive to right fielder Brandon Guyer.   Jose Bautista to 3rd.  ","R","L","R","TOR","CLE","X","null","line_drive",1,2,2017,"0.9651","0.9637","-0.4180","3.2452","null","null","430832.00",1,3,"Bot","209.02","111.12",,,547379,,"170511_002035",,,,,,,"3.5510","1.7110","222","93.4","17.9470","84.2680","1451","5.7050",490602,517593,547379,467793,543401,608070,596019,650490,492841,446386,"54.7972","0.420","0.453","1.25",1,1,1
"FF","2017-05-10","95.4","-2.6830","5.7655","Justin Smoak",475253,517593,"null","foul",,,,,"1","null","R","L","R","TOR","CLE","S","null","null",1,2,2017,"0.8942","1.4578","-0.3269","3.2199","null","null","430832.00",1,3,"Bot","null","null",,,547379,,"170511_002007",,,,,,,"3.5510","1.7110","null","null","null","93.6210","2267","5.5730",490602,517593,547379,467793,543401,608070,596019,650490,492841,446386,"54.9295","0.000","0.000","null","null","null","null"
"CH","2017-05-10","87.0","-2.6519","5.6308","Justin Smoak",475253,517593,"null","foul",,,,,"14","null","R","L","R","TOR","CLE","S","null","null",1,2,2017,"1.1292","0.3151","0.8753","1.6079","null","null","430832.00",1,3,"Bot","null","null",,,547379,,"170511_001915",,,,,,,"3.5510","1.7110","null","null","null","85.0150","1519","5.5920",490602,517593,547379,467793,543401,608070,596019,650490,492841,446386,"54.9100","0.000","0.000","null","null","null","null"
