"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"SL","2017-05-13","82.2","-1.8167","5.6024","Max Kepler",596146,580792,"field_out","hit_into_play",,,,,"14","Max Kepler flies out to right fielder Abraham Almonte.  ","R","L","R","CLE","MIN","X","9","fly_ball",1,2,2017,"-0.5404","0.0912","0.1528","1.0329","null","null","null",0,9,"Top","181.65","116.19",,,543228,,"170513_225414",,,,,,,"3.9244","1.6274","251","76.0","37.1550","81.2580","2362","5.8000",490646,580792,543228,467793,543401,608070,596019,488726,502082,501659,"54.6998","0.065","0.064","0.00",1,0,0
"SL","2017-05-13","81.5","-1.9208","5.7951","Max Kepler",596146,580792,"null","foul",,,,,"14","null","R","L","R","CLE","MIN","S","null","null",1,2,2017,"-0.4168","0.2799","0.2887","1.1485","null","null","null",0,9,"Top","null","null",,,543228,,"170513_225337",,,,,,,"3.4704","1.5905","null","null","null","79.8710","2215","5.6750",490646,580792,543228,467793,543401,608070,596019,488726,502082,501659,"54.8253","0.000","0.000","null","null","null","null"
"SL","2017-05-13","82.6","-2.0332","5.5720","Max Kepler",596146,580792,"null","foul",,,,,"5","null","R","L","R","CLE","MIN","S","null","null",1,1,2017,"-0.1268","0.4077","-0.0444","2.7633","null","null","null",0,9,"Top","null","null",,,543228,,"170513_225311",,,,,,,"3.4704","1.5905","null","null","null","81.4870","2222","5.8870",490646,580792,543228,467793,543401,608070,596019,488726,502082,501659,"54.6130","0.000","0.000","null","null","null","null"
"FF","2017-05-13","89.9","-1.5941","5.6966","Max Kepler",596146,580792,"null","called_strike",,,,,"7","null","R","L","R","CLE","MIN","S","null","null",1,0,2017,"0.5121","1.6295","-0.6309","2.3760","null","null","null",0,9,"Top","null","null",,,543228,,"170513_225249",,,,,,,"3.7507","1.8938","null","null","null","89.7940","2176","6.2620",490646,580792,543228,467793,543401,608070,596019,488726,502082,501659,"54.2380","0.000","0.000","null","null","null","null"
"FF","2017-05-13","90.2","-1.7685","5.5568","Max Kepler",596146,580792,"null","ball",,,,,"11","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"0.5796","1.2852","-0.7106","3.6160","null","null","null",0,9,"Top","null","null",,,543228,,"170513_225230",,,,,,,"3.4704","1.5905","null","null","null","90.3620","2252","6.2920",490646,580792,543228,467793,543401,608070,596019,488726,502082,501659,"54.2085","0.000","0.000","null","null","null","null"
"FT","2017-05-13","94.0","-1.8255","5.3925","Kennys Vargas",573627,502083,"strikeout","foul_tip",,,,,"1","Kennys Vargas strikes out on a foul tip.  ","R","L","R","CLE","MIN","S","null","null",2,2,2017,"1.0744","1.1786","-0.4545","3.2403","null","null","408045.00",2,8,"Top","null","null",,,543228,,"170513_223751",,,,,,,"3.6704","1.6904","null","null","null","95.1300","2187","6.9610",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5394","0.000","0.000","0.00",1,0,0
"FF","2017-05-13","94.7","-1.8762","5.2832","Kennys Vargas",573627,502083,"null","foul",,,,,"13","null","R","L","R","CLE","MIN","S","null","null",2,2,2017,"1.1000","1.4708","-0.8809","2.6560","null","null","408045.00",2,8,"Top","null","null",,,543228,,"170513_223719",,,,,,,"3.6604","1.6904","null","null","null","95.8350","2301","7.1030",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.3969","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.5","-1.8693","5.3495","Kennys Vargas",573627,502083,"null","called_strike",,,,,"13","null","R","L","R","CLE","MIN","S","null","null",2,1,2017,"0.9182","1.3944","-0.9685","2.6373","null","null","408045.00",2,8,"Top","null","null",,,543228,,"170513_223655",,,,,,,"3.8882","1.9048","null","null","null","94.8880","2190","7.1930",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.3067","0.000","0.000","null","null","null","null"
"FT","2017-05-13","94.2","-1.9936","5.1468","Kennys Vargas",573627,502083,"null","ball",,,,,"11","null","R","L","R","CLE","MIN","B","null","null",1,1,2017,"1.0989","1.0319","-2.0881","2.8811","null","null","408045.00",2,8,"Top","null","null",,,543228,,"170513_223631",,,,,,,"3.8882","1.6904","null","null","null","95.4680","2278","7.0340",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4656","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.9","-1.9675","5.2443","Kennys Vargas",573627,502083,"null","called_strike",,,,,"4","null","R","L","R","CLE","MIN","S","null","null",1,0,2017,"0.9444","1.3244","-0.3813","2.5259","null","null","408045.00",2,8,"Top","null","null",,,543228,,"170513_223608",,,,,,,"3.8882","1.8554","null","null","null","95.4650","2227","7.2880",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.2125","0.000","0.000","null","null","null","null"
"FF","2017-05-13","92.7","-2.0011","5.2563","Kennys Vargas",573627,502083,"null","ball",,,,,"13","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"1.0041","1.2127","-1.3303","2.2295","null","null","408045.00",2,8,"Top","null","null",,,543228,,"170513_223527",,,,,,,"3.7893","1.7564","null","null","null","93.8660","2164","7.0150",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4848","0.000","0.000","null","null","null","null"
"FT","2017-05-13","93.9","-1.8923","5.1565","Joe Mauer",408045,502083,"single","hit_into_play_no_out",,,,,"6","Joe Mauer singles on a sharp ground ball to center fielder Lonnie Chisenhall.  ","R","L","R","CLE","MIN","X","null","ground_ball",2,2,2017,"1.0162","0.9082","0.3463","2.5920","null","null","null",2,8,"Top","139.53","92.30",,,543228,,"170513_223446",,,,,,,"3.5304","1.6804","75","102.2","3.2070","95.7300","2253","7.2090",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.2906","0.551","0.516","0.90",1,1,0
"FT","2017-05-13","94.0","-1.9422","5.2539","Joe Mauer",408045,502083,"null","foul",,,,,"8","null","R","L","R","CLE","MIN","S","null","null",2,1,2017,"1.1743","1.2147","0.0314","2.2358","null","null","null",2,8,"Top","null","null",,,543228,,"170513_223415",,,,,,,"3.5304","1.6804","null","null","null","95.0320","2162","6.8760",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.6238","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.8","-1.9398","5.2745","Joe Mauer",408045,502083,"null","called_strike",,,,,"9","null","R","L","R","CLE","MIN","S","null","null",2,0,2017,"1.0979","1.3123","0.6145","1.7284","null","null","null",2,8,"Top","null","null",,,543228,,"170513_223351",,,,,,,"3.6228","1.8289","null","null","null","94.7240","2177","6.8420",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.6579","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.7","-1.9646","5.3105","Joe Mauer",408045,502083,"null","ball",,,,,"13","null","R","L","R","CLE","MIN","B","null","null",1,0,2017,"1.1764","1.2273","-1.6488","2.2266","null","null","null",2,8,"Top","null","null",,,543228,,"170513_223328",,,,,,,"3.6796","1.8957","null","null","null","94.9270","2192","6.9200",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5802","0.000","0.000","null","null","null","null"
"CU","2017-05-13","79.3","-1.9315","5.3536","Joe Mauer",408045,502083,"null","ball",,,,,"11","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"-0.8322","-0.0553","-0.4825","3.3317","null","null","null",2,8,"Top","null","null",,,543228,,"170513_223310",,,,,,,"3.1262","1.5655","null","null","null","79.9850","2356","6.4370",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"54.0635","0.000","0.000","null","null","null","null"
"FT","2017-05-13","95.1","-1.9700","5.2567","Miguel Sano",593934,502083,"strikeout","called_strike",,,,,"9","Miguel Sano called out on strikes.  ","R","R","R","CLE","MIN","S","null","null",2,2,2017,"1.1538","1.2474","0.7368","1.9283","null","null","null",1,8,"Top","null","null",,,543228,,"170513_223233",,,,,,,"3.9201","1.9208","null","null","null","96.4560","2286","7.0630",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4367","0.000","0.000","0.00",1,0,0
"FT","2017-05-13","94.4","-1.9639","5.1681","Miguel Sano",593934,502083,"null","called_strike",,,,,"14","null","R","R","R","CLE","MIN","S","null","null",2,1,2017,"1.1240","1.0760","0.9687","2.7074","null","null","null",1,8,"Top","null","null",,,543228,,"170513_223205",,,,,,,"3.9531","2.0033","null","null","null","95.7970","2251","7.0540",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4460","0.000","0.000","null","null","null","null"
"CU","2017-05-13","80.2","-1.9399","5.3683","Miguel Sano",593934,502083,"null","ball",,,,,"14","null","R","R","R","CLE","MIN","B","null","null",1,1,2017,"-0.9817","-0.3038","0.7270","1.2704","null","null","null",1,8,"Top","null","null",,,543228,,"170513_223145",,,,,,,"3.7488","1.9143","null","null","null","81.0450","2361","6.4860",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"54.0143","0.000","0.000","null","null","null","null"
"CU","2017-05-13","80.3","-1.9411","5.4154","Miguel Sano",593934,502083,"null","ball",,,,,"14","null","R","R","R","CLE","MIN","B","null","null",0,1,2017,"-0.6847","-0.0529","1.1338","0.9046","null","null","null",1,8,"Top","null","null",,,543228,,"170513_223129",,,,,,,"3.4850","1.6504","null","null","null","81.0780","2313","6.5540",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.9464","0.000","0.000","null","null","null","null"
"FF","2017-05-13","95.3","-2.0100","5.3708","Miguel Sano",593934,502083,"null","called_strike",,,,,"6","null","R","R","R","CLE","MIN","S","null","null",0,0,2017,"1.0106","1.4056","0.7957","2.5536","null","null","null",1,8,"Top","null","null",,,543228,,"170513_223113",,,,,,,"3.8212","1.9043","null","null","null","95.9730","2264","6.7780",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.7220","0.000","0.000","null","null","null","null"
"FF","2017-05-13","94.2","-1.9280","5.4362","Robbie Grossman",543257,502083,"field_out","hit_into_play",,,,,"5","Robbie Grossman grounds out sharply, first baseman Carlos Santana to pitcher Zach McAllister.  ","R","L","R","CLE","MIN","X","3","ground_ball",1,0,2017,"1.1411","1.4654","0.0111","2.5541","null","null","null",0,8,"Top","159.32","168.06",,,543228,,"170513_223031",,,,,,,"3.7464","1.5355","36","108.9","-2.3490","95.0640","2189","6.9720",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5280","0.499","0.464","0.00",1,0,0
"FF","2017-05-13","93.4","-1.9585","5.4100","Robbie Grossman",543257,502083,"null","ball",,,,,"13","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"1.1031","1.4052","-1.1132","2.4954","null","null","null",0,8,"Top","null","null",,,543228,,"170513_223016",,,,,,,"3.6077","1.7584","null","null","null","93.8650","2197","6.7690",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.7312","0.000","0.000","null","null","null","null"
"FF","2017-05-13","92.9","-2.0102","5.2926","Robbie Grossman",543257,502083,"caught_stealing_2b","ball",,,,,"13","With Robbie Grossman batting, Brian Dozier caught stealing 2nd base, catcher Yan Gomes to shortstop Francisco Lindor.  ","R","L","R","CLE","MIN","B","null","null",2,2,2017,"1.2001","1.4372","-1.2940","1.5330","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_222149",,,,,,,"3.5583","1.7419","null","null","null","94.2610","2258","7.3600",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.1400","0.000","0.000","0.00",0,0,0
"FT","2017-05-13","93.9","-1.9848","5.3181","Robbie Grossman",543257,502083,"null","foul",,,,,"11","null","R","L","R","CLE","MIN","S","null","null",2,2,2017,"1.1875","1.2715","-0.9665","2.5243","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_222048",,,,,,,"3.3704","1.5605","null","null","null","94.8030","2217","6.9490",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5506","0.000","0.000","null","null","null","null"
"FT","2017-05-13","91.2","-1.9750","5.1891","Robbie Grossman",543257,502083,"null","ball",,,,,"11","null","R","L","R","CLE","MIN","B","null","null",1,2,2017,"1.2327","1.2143","-2.7119","3.4152","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_222024",,,,,,,"3.6077","1.6924","null","null","null","92.4550","2124","7.1550",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.3447","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.9","-1.9681","5.3949","Robbie Grossman",543257,502083,"null","foul",,,,,"5","null","R","L","R","CLE","MIN","S","null","null",1,2,2017,"1.1119","1.3722","0.0735","2.4023","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_221944",,,,,,,"3.3704","1.5605","null","null","null","94.8020","2203","6.9170",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5830","0.000","0.000","null","null","null","null"
"FF","2017-05-13","92.8","-1.9451","5.4005","Robbie Grossman",543257,502083,"null","foul",,,,,"2","null","R","L","R","CLE","MIN","S","null","null",1,1,2017,"0.8627","1.5309","-0.1184","3.0822","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_221855",,,,,,,"3.3124","1.5025","null","null","null","94.9450","2179","7.4340",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.0659","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.5","-2.1289","5.2621","Robbie Grossman",543257,502083,"null","called_strike",,,,,"13","null","R","L","R","CLE","MIN","S","null","null",1,0,2017,"1.0774","1.2767","-0.8615","1.1613","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_221831",,,,,,,"3.4633","1.4870","null","null","null","94.4660","2263","7.0050",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4949","0.000","0.000","null","null","null","null"
"FF","2017-05-13","92.5","-2.0104","5.2335","Robbie Grossman",543257,502083,"null","ball",,,,,"14","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"0.8809","1.4195","0.2942","1.2438","null","null","572821.00",2,7,"Top","null","null",,,543228,,"170513_221810",,,,,,,"3.4598","1.6434","null","null","null","94.3710","2091","7.4670",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.0330","0.000","0.000","null","null","null","null"
"FF","2017-05-13","95.5","-1.9660","5.2139","Brian Dozier",572821,502083,"walk","ball",,,,,"14","Brian Dozier walks.  ","R","R","R","CLE","MIN","B","null","null",3,2,2017,"0.9891","1.2183","1.2591","1.0622","null","null","null",2,7,"Top","null","null",,,543228,,"170513_221714",,,,,,,"3.0394","1.4089","null","null","null","96.9740","2289","7.2880",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.2124","0.000","0.000","0.70",1,0,0
"FT","2017-05-13","93.9","-1.9684","5.2806","Brian Dozier",572821,502083,"null","ball",,,,,"14","null","R","R","R","CLE","MIN","B","null","null",2,2,2017,"0.9402","1.0083","0.8891","1.6250","null","null","null",2,7,"Top","null","null",,,543228,,"170513_221653",,,,,,,"3.0229","1.3759","null","null","null","95.0560","2249","6.9770",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5229","0.000","0.000","null","null","null","null"
"CU","2017-05-13","81.2","-1.9278","5.4465","Brian Dozier",572821,502083,"null","ball",,,,,"14","null","R","R","R","CLE","MIN","B","null","null",1,2,2017,"-0.7644","-0.3926","1.4928","-0.2500","null","null","null",2,7,"Top","null","null",,,543228,,"170513_221623",,,,,,,"3.1053","1.4089","null","null","null","82.1250","2505","6.6500",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.8498","0.000","0.000","null","null","null","null"
"FF","2017-05-13","94.5","-2.0247","5.4534","Brian Dozier",572821,502083,"null","foul_tip",,,,,"1","null","R","R","R","CLE","MIN","S","null","null",1,1,2017,"1.0395","1.6059","-0.5894","2.7340","null","null","null",2,7,"Top","null","null",,,543228,,"170513_221601",,,,,,,"2.9404","1.2605","null","null","null","95.3490","2217","6.9110",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5891","0.000","0.000","null","null","null","null"
"CU","2017-05-13","80.2","-1.9748","5.5052","Brian Dozier",572821,502083,"null","ball",,,,,"14","null","R","R","R","CLE","MIN","B","null","null",0,1,2017,"-0.6591","0.0301","0.1762","1.2034","null","null","null",2,7,"Top","null","null",,,543228,,"170513_221542",,,,,,,"3.1053","1.4089","null","null","null","80.9970","2392","6.6570",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.8430","0.000","0.000","null","null","null","null"
"FT","2017-05-13","93.7","-2.0648","5.2573","Brian Dozier",572821,502083,"null","called_strike",,,,,"4","null","R","R","R","CLE","MIN","S","null","null",0,0,2017,"1.3239","1.1994","-0.3184","2.0930","null","null","null",2,7,"Top","null","null",,,543228,,"170513_221526",,,,,,,"3.1283","1.4584","null","null","null","94.9180","2224","7.0350",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4650","0.000","0.000","null","null","null","null"
"FT","2017-05-13","94.6","-2.0866","5.3455","Byron Buxton",621439,502083,"field_out","hit_into_play",,,,,"4","Byron Buxton grounds out, third baseman Jose Ramirez to first baseman Carlos Santana.  ","R","R","R","CLE","MIN","X","5","ground_ball",0,1,2017,"1.0876","1.1087","-0.7261","2.4389","null","null","null",1,7,"Top","112.41","184.15",,,543228,,"170513_221450",,,,,,,"3.8654","1.6015","56","91.1","1.3220","95.9910","2153","7.0040",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.4957","0.391","0.367","0.00",1,0,0
"FF","2017-05-13","93.8","-1.9769","5.3634","Byron Buxton",621439,502083,"null","foul",,,,,"6","null","R","R","R","CLE","MIN","S","null","null",0,0,2017,"0.8289","1.1740","0.3705","2.2961","null","null","null",1,7,"Top","null","null",,,543228,,"170513_221431",,,,,,,"3.2804","1.4205","null","null","null","95.4560","2197","6.9650",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.5351","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.5","-2.0581","5.4009","Jason Castro",488771,502083,"strikeout","foul_tip",,,,,"13","Jason Castro strikes out on a foul tip.  ","R","L","R","CLE","MIN","S","null","null",1,2,2017,"0.7889","1.4746","-0.9243","2.6344","null","null","null",0,7,"Top","null","null",,,543228,,"170513_221359",,,,,,,"3.6804","1.6704","null","null","null","94.6140","2260","6.7920",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.7079","0.000","0.000","0.00",1,0,0
"FF","2017-05-13","94.1","-2.0117","5.3764","Jason Castro",488771,502083,"null","ball",,,,,"14","null","R","L","R","CLE","MIN","B","null","null",0,2,2017,"0.8452","1.2216","1.0325","1.1881","null","null","null",0,7,"Top","null","null",,,543228,,"170513_221339",,,,,,,"3.9112","1.8189","null","null","null","95.6770","2191","7.1070",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.3931","0.000","0.000","null","null","null","null"
"FF","2017-05-13","92.5","-2.0550","5.3665","Jason Castro",488771,502083,"null","swinging_strike",,,,,"4","null","R","L","R","CLE","MIN","S","null","null",0,1,2017,"0.9623","1.0389","-0.3724","2.6149","null","null","null",0,7,"Top","null","null",,,543228,,"170513_221318",,,,,,,"3.6804","1.6704","null","null","null","93.9230","2182","6.7930",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.7074","0.000","0.000","null","null","null","null"
"FF","2017-05-13","93.5","-2.1795","5.4218","Jason Castro",488771,502083,"null","foul_tip",,,,,"5","null","R","L","R","CLE","MIN","S","null","null",0,0,2017,"1.0196","1.2931","-0.0788","2.6718","null","null","null",0,7,"Top","null","null",,,543228,,"170513_221257",,,,,,,"3.6804","1.6704","null","null","null","94.8720","2179","6.8370",490646,502083,543228,467793,543401,608070,596019,488726,502082,501659,"53.6628","0.000","0.000","null","null","null","null"
"CH","2017-05-13","83.4","-1.6382","5.2015","Jorge Polanco",593871,519096,"field_out","hit_into_play",,,,,"8","Jorge Polanco lines out to center fielder Lonnie Chisenhall.  ","R","L","R","CLE","MIN","X","8","line_drive",0,0,2017,"0.9908","0.4299","-0.0464","2.1414","null","null","null",2,6,"Top","116.06","56.85",,,543228,,"170513_220027",,,,,,,"3.6944","1.5135","338","94.5","22.3630","84.3630","1284","6.6300",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.8703","0.257","0.328","0.00",1,0,0
"FF","2017-05-13","90.2","-1.5242","5.3619","Max Kepler",596146,519096,"home_run","hit_into_play_score",,,,,"6","Max Kepler homers (3) on a line drive to right field.  ","R","L","R","CLE","MIN","X","null","line_drive",1,2,2017,"0.8975","1.2523","0.6079","2.8338","null","null","null",2,6,"Top","234.35","95.55",,,543228,,"170513_215941",,,,,,,"3.4704","1.6005","351","97.9","21.2960","90.9880","2144","6.7160",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7837","0.425","0.567","2.00",1,0,3
"CH","2017-05-13","83.9","-1.7365","5.2180","Max Kepler",596146,519096,"null","foul",,,,,"8","null","R","L","R","CLE","MIN","S","null","null",1,1,2017,"1.0141","0.5013","-0.2340","1.6494","null","null","null",2,6,"Top","null","null",,,543228,,"170513_215913",,,,,,,"3.4704","1.5905","null","null","null","85.0720","1423","6.7380",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7620","0.000","0.000","null","null","null","null"
"SI","2017-05-13","88.8","-1.7205","5.0458","Max Kepler",596146,519096,"null","swinging_strike",,,,,"9","null","R","L","R","CLE","MIN","S","null","null",1,0,2017,"1.1492","0.3918","0.4572","2.0154","null","null","null",2,6,"Top","null","null",,,543228,,"170513_215857",,,,,,,"3.4704","1.5905","null","null","null","89.7580","1834","6.7010",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7991","0.000","0.000","null","null","null","null"
"FF","2017-05-13","91.0","-1.4832","5.4885","Max Kepler",596146,519096,"null","ball",,,,,"14","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"1.1154","1.2928","1.4997","2.5136","null","null","null",2,6,"Top","null","null",,,543228,,"170513_215842",,,,,,,"3.7507","1.8708","null","null","null","92.2600","2169","7.1060",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.3940","0.000","0.000","null","null","null","null"
"CH","2017-05-13","83.0","-1.7122","5.0407","Kennys Vargas",573627,519096,"field_out","hit_into_play",,,,,"13","Kennys Vargas lines out to shortstop Francisco Lindor.  ","R","L","R","CLE","MIN","X","6","line_drive",1,1,2017,"1.0772","0.1428","-1.1457","2.1460","null","null","null",1,6,"Top","117.74","137.60",,,543228,,"170513_215815",,,,,,,"3.9504","1.6814","166","99.2","7.3360","84.0150","1268","6.7910",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7088","0.662","0.625","0.00",1,0,0
"CH","2017-05-13","82.1","-1.7688","4.9570","Kennys Vargas",573627,519096,"null","swinging_strike",,,,,"14","null","R","L","R","CLE","MIN","S","null","null",1,0,2017,"0.9495","-0.4821","0.1638","0.7070","null","null","null",1,6,"Top","null","null",,,543228,,"170513_215753",,,,,,,"3.6604","1.6904","null","null","null","82.8310","1272","6.7290",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7710","0.000","0.000","null","null","null","null"
"FF","2017-05-13","90.6","-1.6174","5.2711","Kennys Vargas",573627,519096,"null","ball",,,,,"14","null","R","L","R","CLE","MIN","B","null","null",0,0,2017,"1.1556","0.8248","1.0489","1.7932","null","null","null",1,6,"Top","null","null",,,543228,,"170513_215738",,,,,,,"3.8388","1.7729","null","null","null","90.8630","2139","6.5850",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.9154","0.000","0.000","null","null","null","null"
"CH","2017-05-13","82.5","-1.5753","5.1723","Joe Mauer",408045,519096,"field_out","hit_into_play",,,,,"4","Joe Mauer grounds out, shortstop Francisco Lindor to first baseman Carlos Santana.  ","R","L","R","CLE","MIN","X","6","ground_ball",2,2,2017,"1.1094","0.5895","-0.4035","2.6205","null","null","null",0,6,"Top","113.14","157.89",,,543228,,"170513_215703",,,,,,,"3.9504","1.6814","13","99.7","-11.1920","82.5090","1414","6.5620",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.9381","0.266","0.246","0.00",1,0,0
"FF","2017-05-13","90.8","-1.4771","5.3674","Joe Mauer",408045,519096,"null","ball",,,,,"12","null","R","L","R","CLE","MIN","B","null","null",1,2,2017,"0.8812","1.0888","0.1872","4.4552","null","null","null",0,6,"Top","null","null",,,543228,,"170513_215644",,,,,,,"3.6458","1.9443","null","null","null","91.5390","2155","6.8290",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.6709","0.000","0.000","null","null","null","null"
"FF","2017-05-13","91.5","-1.3895","5.4846","Joe Mauer",408045,519096,"null","foul",,,,,"12","null","R","L","R","CLE","MIN","S","null","null",1,2,2017,"0.9197","1.4717","1.1850","2.9737","null","null","null",0,6,"Top","null","null",,,543228,,"170513_215617",,,,,,,"3.5304","1.6804","null","null","null","92.0710","2151","6.6990",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.8012","0.000","0.000","null","null","null","null"
"SI","2017-05-13","89.9","-1.5852","5.1846","Joe Mauer",408045,519096,"null","foul",,,,,"6","null","R","L","R","CLE","MIN","S","null","null",1,2,2017,"1.3702","0.5702","0.3976","2.4769","null","null","null",0,6,"Top","null","null",,,543228,,"170513_215550",,,,,,,"3.5304","1.6804","null","null","null","90.7260","1899","6.7710",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7292","0.000","0.000","null","null","null","null"
"SI","2017-05-13","90.0","-1.6683","5.1530","Joe Mauer",408045,519096,"null","called_strike",,,,,"8","null","R","L","R","CLE","MIN","S","null","null",1,1,2017,"1.3298","0.8081","0.0804","1.8402","null","null","null",0,6,"Top","null","null",,,543228,,"170513_215527",,,,,,,"3.6393","1.8619","null","null","null","90.8460","1935","6.7230",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"53.7772","0.000","0.000","null","null","null","null"
"SL","2017-05-13","81.4","-1.5071","5.4726","Joe Mauer",408045,519096,"null","ball",,,,,"14","null","R","L","R","CLE","MIN","B","null","null",0,1,2017,"-0.3432","0.4034","1.1588","1.3132","null","null","null",0,6,"Top","null","null",,,543228,,"170513_215510",,,,,,,"3.6293","1.8124","null","null","null","81.6970","null","6.2780",490646,519096,543228,467793,543401,608070,596019,488726,502082,501659,"54.2219","0.000","0.000","null","null","null","null"
"FF","2017-05-13","88.1","-1.5594","5.3752","Joe Mauer",408045,519096,"null","called_strike",,,,,"4","null","R","L","R","CLE","MIN","S","null","null",0,0,2017,"0.9072","0.9638","-0.7232","2.7147","null","null","null",0,6,"Top","null","null",,,"null",,"170513_215453",,,,,,,"3.4910","1.6804","null","null","null","null","2027","6.5672",490646,"null","null","null","null","null","null","null","null","null","53.9333","0.000","0.000","null","null","null","null"
